AU	TI	SO	AB	PY	VL	DI
Hernandez-Garcia, JA; Gonzalez-Escobedo, R; Briones-Roblero, CI; Cano-Ramirez, C; Rivera-Orduna, FN; Zuniga, G	Gut Bacterial Communities of Dendroctonus valens and D. mexicanus (Curculionidae: Scolytinae): A Metagenomic Analysis across Different Geographical Locations in Mexico	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES	Dendroctonus bark beetles are a worldwide significant pest of conifers. This genus comprises 20 species found in North and Central America, and Eurasia. Several studies have documented the microbiota associated with these bark beetles, but little is known regarding how the gut bacterial communities change across host range distribution. We use pyrosequencing to characterize the gut bacterial communities associated with six populations of Dendroctonus valens and D. mexicanus each across Mexico, determine the core bacteriome of both insects and infer the metabolic pathways of these communities with Phylogenetic Investigation of Communities by Reconstruction of Unobserved States (PICRUSt) to evaluate whether these routes are conserved across geographical locations. Our results show that the beta-diversity with UniFrac unweighted varies among locations of both bark beetles mainly due to absence/presence of some rare taxa. No association is found between the pairwise phylogenetic distance of bacterial communities and geographic distance. A strict intraspecific core bacteriome is determined for each bark beetle species, but these cores are different in composition and abundance. However, both bark beetles share the interspecific core bacteriome recorded previously for the Dendroctonus genus consisting of Enterobacter, Pantoea, Providencia, Pseudomonas, Rahnella, and Serratia. The predictions of metabolic pathways are the same in the different localities, suggesting that they are conserved through the geographical locations.	2018	19	10.3390/ijms19092578
Zhang, HJ; Huang, XL; Huang, L; Bao, FJ; Xiong, SL; Wang, K; Zhang, DM	Microeukaryotic biogeography in the typical subtropical coastal waters with multiple environmental gradients	SCIENCE OF THE TOTAL ENVIRONMENT	The determinants of microeukaryotic biogeography in coastal waters at a regional scale remain largely unclear. The coastal northern Zhejiang (in the East China Sea) is a typical subtropical marine ecosystemwithmultiple environmental gradients that has been extensively perturbed by anthropogenic activities. Thus, it is a valuable region to investigate the key drivers that shape microbial biogeography. We investigated microeukaryotic communities in surface waters from115 stations in this region using 18S ribosomal RNA gene amplicon sequencing. The microeukaryotic communities were mainly comprised of Dinoflagellata, Ciliophora, Protalveolata, Rhizaria, Stramenopiles and Cryptophyceae. The top abundant operational taxonomic units (OTUs) were highly specific for distinct habitat types, exhibiting significant environment-conditioned features; however, the cosmopolitan OTUs were not strongly correlated with the measured environmental variables. Total phosphorus and suspended particles were major environmental determinants of microeukaryotic alpha-diversity. Environmental variables, particularly temperature, salinity, pH and silicate concentration, were strongly associated with the microeukaryotic community composition. Overall, environmental and spatial factors explained 55.92% of community variation in total with 34.03% of the variation shared, suggesting that spatially structured environmental variations mainly conditioned the microeukaryotic biogeography in this region. Additionally, dispersal limitation, as indicated by the great pure spatial effect and distance-decay pattern, was another important factor. In summary, our results reveal that spatially structured environmental variation and dispersal limitation mainly conditioned the microeukaryotic biogeography. The results may provide useful distribution patterns of microeukaryotes to determine sources of microbes from marine ecosystems that may facilitate the utilization of coastal resources. (C) 2018 Elsevier B.V. All rights reserved.	2018	635	10.1016/j.scitotenv.2018.04.142
Bahram, M; Hildebrand, F; Forslund, SK; Anderson, JL; Soudzilovskaia, NA; Bodegom, PM; Bengtsson-Palme, J; Anslan, S; Coelho, LP; Harend, H; Huerta-Cepas, J; Medema, MH; Maltz, MR; Mundra, S; Olsson, PA; Pent, M; Polme, S; Sunagawa, S; Ryberg, M; Tedersoo, L; Bork, P	Structure and function of the global topsoil microbiome	NATURE	Soils harbour some of the most diverse microbiomes on Earth and are essential for both nutrient cycling and carbon storage. To understand soil functioning, it is necessary to model the global distribution patterns and functional gene repertoires of soil microorganisms, as well as the biotic and environmental associations between the diversity and structure of both bacterial and fungal soil communities(1-4). Here we show, by leveraging metagenomics and metabarcoding of global topsoil samples (189 sites, 7,560 subsamples), that bacterial, but not fungal, genetic diversity is highest in temperate habitats and that microbial gene composition varies more strongly with environmental variables than with geographic distance. We demonstrate that fungi and bacteria show global niche differentiation that is associated with contrasting diversity responses to precipitation and soil pH. Furthermore, we provide evidence for strong bacterial-fungal antagonism, inferred from antibiotic-resistance genes, in topsoil and ocean habitats, indicating the substantial role of biotic interactions in shaping microbial communities. Our results suggest that both competition and environmental filtering affect the abundance, composition and encoded gene functions of bacterial and fungal communities, indicating that the relative contributions of these microorganisms to global nutrient cycling varies spatially.	2018	560	10.1038/s41586-018-0386-6
Tian, J; He, NP; Kong, WD; Deng, Y; Feng, K; Green, SM; Wang, XB; Zhou, JZ; Kuzyakov, Y; Ye, GR	Deforestation decreases spatial turnover and alters the network interactions in soil bacterial communities	SOIL BIOLOGY & BIOCHEMISTRY	Despite important progress in understanding the influence of deforestation on the bacterial a diversity and community structure at local scales, little is known about deforestation impacts in terms of spatial turnover and soil bacterial community network interactions, especially at regional or global scales. To address this research gap, we examined the bacterial spatial turnover rate and the species networks in paired primary and secondary forest soils along a 3700-km north-south transect in eastern China using high-throughput 16S rRNA gene sequencing. The spatial turnover rate of bacterial communities was higher in primary forests than in secondary, suggesting deforestation increased biotic homogenization at a large geographic scale. Multiple regression on matrices analysis revealed that both geographic distance and soil properties (especially soil pH and organic matter availability) strongly affected bacterial spatial turnover. Through the phylogenetic molecular ecological network approach, we demonstrate that the bacterial network of primary forests was more intricate than in secondary forests. This suggests that microbial species have greater niche-sharing and more interactions in primary forests as compared to secondary forests. On the other hand, the bacterial network in secondary forests was more modular, and the taxa tended to co-occur, with positive correlations accounting for 82% of all potential interactions. In conclusion, our findings demonstrate that anthropogenic deforestation has clear effects on bacterial spatial turnover and network interactions, with potential for serious consequences such as microbial diversity loss in primary forests.	2018	123	10.1016/j.soilbio.2018.05.007
Power, JF; Carere, CR; Lee, CK; Wakerley, GLJ; Evans, DW; Button, M; White, D; Climo, MD; Hinze, AM; Morgan, XC; McDonald, IR; Cary, SC; Stott, MB	Microbial biogeography of 925 geothermal springs in New Zealand	NATURE COMMUNICATIONS	Geothermal springs are model ecosystems to investigate microbial biogeography as they represent discrete, relatively homogenous habitats, are distributed across multiple geographical scales, span broad geochemical gradients, and have reduced metazoan interactions. Here, we report the largest known consolidated study of geothermal ecosystems to determine factors that influence biogeographical patterns. We measured bacterial and archaeal community composition, 46 physicochemical parameters, and metadata from 925 geothermal springs across New Zealand (13.9-100.6 degrees C and pH <1-9.7). We determined that diversity is primarily influenced by pH at temperatures <70 degrees C; with temperature only having a significant effect for values >70 degrees C. Further, community dissimilarity increases with geographic distance, with niche selection driving assembly at a localised scale. Surprisingly, two genera (Venenivibrio and Acidithiobacillus) dominated in both average relative abundance (11.2% and 11.1%, respectively) and prevalence (74.2% and 62.9%, respectively). These findings provide an unprecedented insight into ecological behaviour in geothermal springs, and a foundation to improve the characterisation of microbial biogeographical processes.	2018	9	10.1038/s41467-018-05020-y
Varudkar, A; Ramakrishnan, U	Gut microflora may facilitate adaptation to anthropic habitat: A comparative study in Rattus	ECOLOGY AND EVOLUTION	Anthropophilic species (commensal species) that are completely dependent upon anthropic habitats experience different selective pressures particularly in terms of food than their noncommensal counterparts. Using a next-generation sequencing approach, we characterized and compared the gut microflora community of 53 commensal Rattus rattus and 59 noncommensal Rattus satarae captured in 10 locations in the Western Ghats, India. We observed that, while species identity was important in characterizing the microflora communities of the two Rattus hosts, environmental factors also had a significant effect. While there was significant geographic variation in the microflora of the noncommensal R.satarae, there was no effect of geographic distance on gut microflora of the commensal R.rattus. Interestingly, host genetic distance did not significantly influence the community in either Rattus hosts. Collectively, these results indicate that a shift in habitat is likely to result in a change in the gut microflora community and imply that the gut microflora is a complex trait, influenced by various parameters in different habitats.	2018	8	10.1002/ece3.4040
Li, Y; Sun, LL; Sun, ML; Su, HN; Zhang, XY; Xie, BB; Chen, XL; Zhang, YZ; Qin, QL	Vertical and horizontal biogeographic patterns and major factors affecting bacterial communities in the open South China Sea	SCIENTIFIC REPORTS	Microorganisms display diverse biogeographic patterns in the three-dimensional contiguous seawater. The distance-decay relationship, the change in species composition similarity between different communities over a geographic distance, is a commonly observed biogeographic pattern. To study biogeographic patterns and the corresponding driving forces, the bacterial distance-decay patterns along the horizontal and vertical dimensions in the South China Sea (SCS) were investigated through the sequencing of partial 16 S rRNA gene regions. Along the horizontal geographical distances (up to similar to 1000 km), no significant distance-decay pattern in community compositions was observed in any of the tested seawater layers. However, vertical depths (up to similar to 4 km) had strong effects on bacterial community variation, which was apparently governed by dispersal barriers due to limited water mass mixing. In addition, community variations in the vertical direction were strongly correlated with the prominent variation of environmental factors. Apparently, the changes in bacterial community compositions along vertical distances were much greater than those along horizontal distances. The results showed that the distance-decay relationship in bacterial communities at the medium spatial scale was associated with vertical depth rather than with horizontal distance, even though the horizontal distance is much larger than the vertical distance in the open SCS.	2018	8	10.1038/s41598-018-27191-w
Barrantes-Infante, BL; Schroeder, BK; Subbotin, SA; Murray, TD	Afrina sporoboliae sp n. (Nematoda: Anguinidae) Associated with Sporobolus cryptandrus from Idaho, United States: Phylogenetic Relationships and Population Structure	PHYTOPATHOLOGY	The dropseed gall-forming nematode, Afrina sporoboliae sp. n., is described from seed galls of Sporobolus cryptandrus (Poaceae: Chloridoideae: Sporobolinae) collected in Idaho, USA. This is the third report of an Afrina species in North America and the first report of this genus in a natural plant population on this continent. Morphological, morphometric, and molecular analyses placed this nematode in genus Afrina and demonstrated that it differs from Afrina hyparrheniae and Afrina spermophaga by having longer body and stylet lengths for females and males, and from Afrina wevelli by the absence of tip irregularities on the tails of female and presence of lips noticeably protruding beyond the body contour. The new species has several characters that overlap with Afrina tumefaciens, but differs from this species by inducing seed galls, whereas Afrina tumefaciens induces ovoid galls on stems, leaves, and in flower heads. Evolutionary relationships of Afrina sporoboliae sp. n. with other representatives of the family Anguinidae are presented based on analysis of the internal transcribed spacer (ITS)1-5.8S-ITS2 rRNA and the D2-D3 regions of the rRNA genes. Analysis of 270 sequences of the coxl gene from 25 populations of Afrina sporoboliae sp. n. revealed seven haplotypes with sequence divergence up to 5%. This study did not demonstrate a significant positive relationship between genetic difference and geographic distance. Seed gall nematodes are important quarantine pests in many countries. The association of this and other seed gall nematodes with Rathayibacter species and their ability to serve as vectors, especially of R. toxicus, is of concern for U.S. agriculture.	2018	108	10.1094/PHYTO-12-17-0395-R
Pent, M; Hiltunen, M; Poldmaa, K; Furneaux, B; Hildebrand, F; Johannesson, H; Ryberg, M; Bahram, M	Host genetic variation strongly influences the microbiome structure and function in fungal fruiting-bodies	ENVIRONMENTAL MICROBIOLOGY	Despite increasing knowledge on host-associated microbiomes, little is known about mechanisms underlying fungus-microbiome interactions. This study aimed to examine the relative importance of host genetic, geographic and environmental variations in structuring fungus-associated microbiomes. We analyzed the taxonomic composition and function of microbiomes inhabiting fungal fruiting-bodies in relation to host genetic variation, soil pH and geographic distance between samples. For this, we sequenced the metagenomes of 40 fruiting-bodies collected from six fairy rings (i.e., genets) of a sapro-trophic fungus Marasmius oreades. Our analyses revealed that fine genetic variations between host fungi could strongly affect their associated microbiome, explaining, respectively, 25% and 37% of the variation in microbiome structure and function, whereas geographic distance and soil pH remained of secondary importance. These results, together with the smaller genome size of fungi compared to other eukaryotes, suggest that fruiting-bodies are suitable for further genome-centric studies on hostmicrobiome interactions.	2018	20	10.1111/1462-2920.14069
Angermeyer, A; Crosby, SC; Huber, JA	Salt marsh sediment bacterial communities maintain original population structure after transplantation across a latitudinal gradient	PEERJ	Dispersal and environmental selection are two of the most important factors that govern the distributions of microbial communities in nature. While dispersal rates are often inferred by measuring the degree to which community similarity diminishes with increasing geographic distance, determining the extent to which environmental selection impacts the distribution of microbes is more complex. To address this knowledge gap, we performed a large reciprocal transplant experiment to simulate the dispersal of US East Coast salt marsh Spartina alterniflora rhizome-associated microbial sediment communities across a latitudinal gradient and determined if any shifts in microbial community composition occurred as a result of the transplantation. Using bacterial 16S rRNA gene sequencing, we did not observe large-scale changes in community composition over a five-month S. alterniflora summer growing season and found that transplanted communities more closely resembled their origin sites than their destination sites. Furthermore, transplanted communities grouped predominantly by region, with two sites from the north and three sites to the south hosting distinct bacterial taxa, suggesting that sediment communities transplanted from north to south tended to retain their northern microbial distributions, and south to north maintained a southern distribution. A small number of potential indicator 16S rRNA gene sequences had distributions that were strongly correlated to both temperature and nitrogen, indicating that some organisms are more sensitive to environmental factors than others. These results provide new insight into the microbial biogeography of salt marsh sediments and suggest that established bacterial communities in frequently-inundated environments may be both highly resistant to invasion and resilient to some environmental shifts. However, the extent to which environmental selection impacts these communities is taxon specific and variable, highlighting the complex interplay between dispersal and environmental selection for microbial communities in nature.	2018	6	10.7717/peerj.4735
Yuan, CL; Zhang, LM; Hu, HW; Wang, JT; Shen, JP; He, JZ	The biogeography of fungal communities in paddy soils is mainly driven by geographic distance	JOURNAL OF SOILS AND SEDIMENTS	The aim of this study is to answer how the biogeographic patterns of fungi are affected by spatial and environmental factors in paddy soils characterized by unique field management. Given the generally low C/N ratios of paddy soils, we also want to test a hypothesis that the dominant fungi in paddy soils are Ascomycota, which reportedly prefer habitats with low soil C/N ratios. Using quantitative PCR and barcoded pyrosequencing, we investigated the abundance, diversity, and community composition of fungal communities in 30 surface paddy soil samples collected from 10 rice cultivation regions of China. Pearsons correlation, analysis of variance, partial least squares regression, principal coordinates analysis, and variation partition were performed for analyses of gene copy numbers, alpha-diversity, beta-diversity, and relative abundances of fungal taxa and their relationships with environmental factors. The abundance of fungal 18S rRNA gene varied from 10(6.4) to 10(8.6) copies g(-1) soil, and was positively correlated with soil sand, organic matter, and total nitrogen content, and negatively correlated with soil chloride concentration. Ascomycota comprised 88% of total fungal sequences and increased in relative abundance with increasing soil pH and decreasing mean annual temperature (MAT) and precipitation (MAP). The predominance of Ascomycota in fungal communities is probably due to the low soil C/N ratios (9-15) in the paddy soils studied. The alpha-diversity increased with MAT, MAP, and soil nitrate-N and total nitrogen content but decreased with soil pH, clay content, chloride concentration, and C/N ratio. Variation partition revealed that fungal beta-diversity was mainly driven by geographic distance. In paddy soils which are characterized by intensive rice cropping practices, fungal abundance is mainly influenced by soil properties, fungal alpha-diversity is constrained by both climatic factors and soil properties, while fungal community compositions are mainly structured by geographic distance.	2018	18	10.1007/s11368-018-1924-4
Liu, JX; Li, C; Jing, JH; Zhao, PY; Luo, ZM; Cao, MW; Ma, ZZ; Jia, T; Chai, BF	Ecological patterns and adaptability of bacterial communities in alkaline copper mine drainage	WATER RESEARCH	Environmental gradient have strong effects on community assembly processes. In order to reveal the effects of alkaline mine drainage (AIkMD) on bacterial and denitrifying bacterial community compositions and diversity in tailings reservoir, here we conducted an experiment to examine all and core bacterial taxa and denitrifying functional geness (nirS, nirK, nosZ(I)) abundance along a chemical gradient in tailings water in Shibahe copper tailings in Zhongtiaoshan, China. Differences in bacterial and denitrifying bacterial community compositions in different habitats and their relationships with environmental parameters were analyzed. The results showed that the richness and diversity of bacterial community in downstream seeping water (SDSW) were the largest, while that in upstream tailings water (STW1) were the lowest. The diversity and abundance of bacterial communities tended to increase from STW1 to SDSW. The variation of bacterial community diversity was significantly related to electro-conductibility (EC), nitrate (NO3-), nitrite (NO2-), total carbon (TC), inorganic carbon (IC) and sulfate (SO42-), but was not correlated with geographic distance in local scale. Core taxa from class to genus were all significantly related to NO3- and NO2-. Core taxa Rhodobacteraceae, Rhodobacter, Acinetobacter and Hydrogenophaga were typical denitrifying bacteria. The variation trends of these groups were consistent with the copy number of nirS, nirK and nosZI, demonstrating their importance in the process of nitrogen reduction. The copy number of nirK, nosZ(I) and nirS/16S rDNA, nirK/16Sr DNA correlated strongly with NON, NOT and IC, but nirS and nosZ(I)/16SrDNA had no significant correlation with NO3- and NOT. The copy numbers of denitrifying functional genes (nirS, nirK and nosZI) were negatively correlated with heavy metal plumbum (Pb) and zinc (Zn). It showed that heavy metal contamination was an important factor affecting the structure of denitrifying bacterial community in AIkMD. In this study we have identified the distribution pattern of bacterial community along physiochemical gradients in alkaline tailings reservoir and displayed the driving force of shaping the structure of bacterial community. The influence of NON, NOT, IC and heavy metal Pb and Zn on bacterial community might via their influence on the functional groups involving nitrogen, carbon and metal metabolisms. (C) 2018 Elsevier Ltd. All rights reserved.	2018	133	10.1016/j.watres.2018.01.014
Dhami, MK; Hartwig, T; Letten, AD; Banf, M; Fukami, T	Genomic diversity of a nectar yeast clusters into metabolically, but not geographically, distinct lineages	MOLECULAR ECOLOGY	Both dispersal limitation and environmental sorting can affect genetic variation in populations, but their contribution remains unclear, particularly in microbes. We sought to determine the contribution of geographic distance (as a proxy for dispersal limitation) and phenotypic traits (as a proxy for environmental sorting), including morphology, metabolic ability and interspecific competitiveness, to the genotypic diversity in a nectar yeast species, Metschnikowia reukaufii. To measure genotypic diversity, we sequenced the genomes of 102 strains of M. reukaufii isolated from the floral nectar of hummingbird-pollinated shrub, Mimulus aurantiacus, along a 200-km coastline in California. Intraspecific genetic variation showed no detectable relationship with geographic distance, but could be grouped into three distinct lineages that correlated with metabolic ability and interspecific competitiveness. Despite ample evidence for strong competitive interactions within and among nectar yeasts, a full spectrum of the genotypic and phenotypic diversity observed across the 200-km coastline was represented even at a scale as small as 200 m. Further, more competitive strains were not necessarily more abundant. These results suggest that dispersal limitation and environmental sorting might not fully explain intraspecific diversity in this microbe and highlight the need to also consider other ecological factors such as trade-offs, source-sink dynamics and niche modification.	2018	27	10.1111/mec.14535
Yang, J; Jiang, HC; Liu, W; Wang, BC	Benthic Algal Community Structures and Their Response to Geographic Distance and Environmental Variables in the Qinghai-Tibetan Lakes With Different Salinity	FRONTIERS IN MICROBIOLOGY	Uncovering the limiting factors for benthic algal distributions in lakes is of great importance to understanding of their role in global carbon cycling. However, limited is known about the benthic algal community distribution and how they are influenced by geographic distance and environmental variables in alpine lakes. Here, we investigated the benthic algal community compositions in the surface sediments of six lakes on the Qinghai-Tibetan Plateau (QTP), China (salinity ranging from 0.8 to 365.6 g/L; pairwise geographic distance among the studied lakes ranging 8-514 km) employing an integrated approach including Illumina-Miseq sequencing and environmental geochemistry. The results showed that the algal communities of the studied samples were mainly composed of orders of Bacillariales, Ceramiales, Naviculales, Oscillatoriales, Spirulinales, Synechococcales, and Vaucheriales. The benthic algal community compositions in these QTP lakes were significantly (p < 0.05) correlated with many environmental (e.g., dissolved inorganic and organic carbon, illumination intensity, total nitrogen and phosphorus, turbidity and water temperature) and spatial factors, and salinity did not show significant influence on the benthic algal community structures in the studied lakes. Furthermore, geographic distance showed strong, significant correlation (r = 0.578, p < 0.001) with the benthic algal community compositions among the studied lakes, suggesting that spatial factors may play important roles in influencing the benthic algal distribution. These results expand our current knowledge on the influencing factors for the distributions of benthic alga in alpine lakes.	2018	9	10.3389/fmicb.2018.00578
Tian, JQ; Zhu, D; Wang, JZ; Wu, B; Hussain, M; Liu, XZ	Environmental factors driving fungal distribution in freshwater lake sediments across the Headwater Region of the Yellow River, China	SCIENTIFIC REPORTS	Dispersal limitation and environmental filtering are two primary processes involved in shaping microbial community structure. The pristine environmental and geographical relatively isolation of small lakes distributed in the Headwater Region of Yellow River (HRYR) offer a unique opportunity to test the relative roles of these two processes on fungal communities. Here, we investigated the fungal community in sediment samples from 10 lakes located in the HRYR using high-throughput sequencing. The results showed that the fungal community was dominated by Sordariomycetes, Leotiomycetes, Dothideomycetes, Pezizomycetes and Agaricomycetes. The results revealed that altitude, mean annual temperature, C/N ration, dissolve organic carbon and total nitrogen were the best predictors for shaping fungal community structure in these lakes. Significant spatial and environmental distance decay relationships in the fungal community were detected. The partial Mantel test indicated that the fungal community structure was significantly correlated with environmental distance but not with geographic distance. Overall, environmental filtering plays a more important role than dispersal limitation in fungal community structure at a local scale in such an pristine and isolated region.	2018	8	10.1038/s41598-018-21995-6
Hu, Y; Cai, J; Bai, CR; Shao, KQ; Tang, XM; Gao, G	Contrasting patterns of the bacterial and archaeal communities in a high-elevation river in northwestern China	JOURNAL OF MICROBIOLOGY	The patterns of macrobiota in lotic ecosystems have been extensively explored, however, the dynamics of microbiota remain poorly investigated, especially in the high-elevation region. To address this deficit, we collected eight samples to unveil the bacterial and archaeal community in the Kaidu river, located at the arid region of northwestern China (an average of 2,500 m a.s.l.). For the bacterial community, phylogenetically Betaproteobacteria prevailed, followed by Alphaproteobacteria and Actinobacteria; at the finer genus level, Limnohabitans and Variovorax were prominent. Along the river, the bacterial community showed a continuous succession. Specifically, their alpha- and beta-diversity gradually increased, suggesting a distance-decay pattern. Additionally, there was an ecological transition between the dominant and the rare sub-community along the river: the relative abundance of the dominant members gradually decreased as the rare members increased. We report that temperature and spatial distance were significantly related to the variation of bacterial community. Variance partitioning analysis showed that the environmental factors contributed more to the bacterial community than did the spatial distance. In the case of the archaeal community, the methanogenic groups, mainly Methanosaeta and Methanosarcina, were prominent within the Kaidu river. Unlike the continuous change in the patterns of the bacterial community, the archaeal community showed a constant pattern along the river. Our results showed that the archaeal community was independent of the environmental and spatial factors. We propose that the inoculation of soil-derived archaea is responsible for the archaeal community in the Kaidu river. Together, our study demonstrated that the bacterial community in the high-elevation Kaidu river is a continuum, whereas the archaeal community is not.	2018	56	10.1007/s12275-018-7244-y
Yuan, HY; Liu, PP; Wang, N; Li, XM; Zhu, YG; Khan, ST; Alkhedhairy, AA; Sun, GX	The influence of soil properties and geographical distance on the bacterial community compositions of paddy soils enriched on SMFC anodes	JOURNAL OF SOILS AND SEDIMENTS	Exoelectrogens are important microorganisms playing crucial roles in the biogeochemistry of elements in paddy soils. But it remains unclear how the soil properties and geographical distances affect the exoelectrogen communities of Chinese paddy soils. So the objectives of this study were to investigate the diversity and composition of these microbial communities which were enriched on the anodes of soil microbial fuel cells (SMFCs) and to elucidate the links between the microbial community compositions and their driving factors. We used Illumina HiSeq sequencing to determine the bacterial community structures which were enriched on the anodes of SMFCs. Variance partitioning analysis (VPA) was used to obtain the contribution of soil properties and geographical distance to the variations of bacterial communities. Active bacterial community on anodes of the closed circuit SMFCs differs significantly from the control open circuit SMFCs. Anodes of all the closed circuit SMFCs were characterized by the presence of high numbers of Nitrospira and Anaerolineae. Taxonomic similarities and phylogenetic similarities of bacterial communities from different paddy soil samples across North and South China were found to be significantly correlated with geographical distances. The relationship between the similarities and the geographic distance exhibited a distance-decay relationship. VPA showed that both geographical distances and soil properties affect the structure of bacterial communities detected on anodes. Our study gives a foundation for understanding the distribution and diversity of exoelectrogens in paddy soils and elucidates the links between the distribution and the diversity of extracellular respiring bacteria and their driving factors. Furthermore, this study also identifies the crucial factors which should be used to evaluate the response of exoelectrogens to environmental perturbations in Chinese paddy soils.	2018	18	10.1007/s11368-017-1769-2
Yu, SX; Pang, YL; Wang, YC; Li, JL; Qin, S	Distribution of bacterial communities along the spatial and environmental gradients from Bohai Sea to northern Yellow Sea	PEERJ	The eutrophic Bohai Sea receives large amount of suspended material, nutrients and contaminant from terrestrial runoff, and exchanges waters with the northern Yellow Sea through a narrow strait. This coastal region provides an ideal model system to study microbial biogeography. The performed high-throughput sequencing to investigate the distribution of bacterial taxa along spatial and environmental gradients. The results showed bacterial communities presented remarkable horizontal and vertical distribution under coastal gradients of spatial and environmental factors. Fourteen abundant taxa clustered the samples into three distinctive groups, reflecting typical habitats in shallow coastal water (seafloor depth <= 20 m), sunlit surface layer (at water surface with seafloor depth >20 m) and bottom water (at 2-3 m above sediment with seafloor depth >20 m), The most significant taxa of each cluster were determined by the least discriminant analysis effect size, and strongly correlated with spatial and environmental variables. Environmental factors (especially turbidity and nitrite) exhibited significant influences on bacterial beta-diversity in surface water (at 0 m sampling depth), while community similarity in bottom water (at 2-3 m above sediment) was mainly determined by depth. In both surface and bottom water, we found bacterial community similarity and the number of OTUs shared between every two sites decreased with increasing geographic distance, Bacterial dispersal was also affected by phosphate, which was possible due to the high ratios of IN/IP in this coastal sea area.	2018	6	10.7717/peerj.4272
Tian, J; He, NP; Hale, L; Niu, SL; Yu, GR; Liu, Y; Blagodatskaya, E; Kuzyakov, Y; Gao, Q; Zhou, JZ	Soil organic matter availability and climate drive latitudinal patterns in bacterial diversity from tropical to cold temperate forests	FUNCTIONAL ECOLOGY	Bacteria are one of the most abundant and diverse groups of micro-organisms and mediate many critical terrestrial ecosystem processes. Despite the crucial ecological role of bacteria, our understanding of their large-scale biogeography patterns across forests, and the processes that determine these patterns lags significantly behind that of macroorganisms. Here, we evaluated the geographic distributions of bacterial diversity and their driving factors across nine latitudinal forests along a 3,700-km north-south transect in eastern China, using high-throughput 16S rRNA gene sequencing. Four of 32 phyla detected were dominant: Acidobacteria, Actinobacteria, Alphaproteobacteria and Chloroflexi (relative abundance>5%). Significant increases in bacterial richness and phylogenetic diversity were observed for temperate forests compared with subtropical or tropical forests. The soil organic matter (SOM) mineralisation rate (SOMmin, an index of SOM availability) explained the largest significant variations in bacterial richness. Variation partition analysis revealed that the bacterial community structure was closely correlated with environmental variables and geographic distance, which together explained 80.5% of community variation. Among all environmental factors, climatic features (MAT and MAP) were the best predictors of the bacterial community structure, whereas soil pH and SOMmin emerged as the most important edaphic drivers of the bacterial community structure. Plant functional traits (community weighted means of litter N content) and diversity resulted in weak but significant correlations with the bacterial community structure. Our findings provide new evidence of bacterial biogeography patterns from tropical to cold temperate forests. Additionally, the results indicated a close linkage among soil bacterial diversity, climate and SOM decomposition, which is critical for predicting continental-scale responses under future climate change scenarios and promoting sustainable forest ecosystem services.	2018	32	10.1111/1365-2435.12952
Zhang, JF; Nasir, F; Tian, L; Bahadur, A; Batool, A; Ma, LN; Zhou, X; Zhao, SX; Tian, CJ	Impact of Ecological Factors on the Diversity and Community Assemblage of the Bacteria Harbored in the Rhizosphere of Hippophae rhamnoides	INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY	There is concerted understanding that soil bacterial communities have the main influence in directing the structure of soil environment yet little is acknowledged about their ecological distribution. We assessed the distribution pattern for the unique community structure and rich diversity of bacteria including Frankia and the connection between environmental factors and ecological distance. Bacterial communities in Hippophae rhamnoides roots were evaluated along 6 geographically distributed sites in Tibet-Sichuan signifying various soil characteristics. Using Illumina MiSeq sequencing the V3-V4 region of bacterial 16S rRNA genes, Actinobacteria, Proteobacteria, and Cyanobacteria were found the dominant phyla across all samples, while in Actinobacteria, the Fankia was abundant and total 5 Frankia operational taxonomic units (OTUs) were classified based on 97% sequence similarity, respectively. pH and altitude correlated to (OTUs) richness in bacteria however in Frankia, it was with Shannons diversity indicating its significant effect on community In addition, the geographic distance and soil characters significantly contributed to the variation in the bacteria and Frankia community and diversity. This is the leading and most comprehensive research that has tested ecological distribution of bacterial assemblage. Our findings support that the environmental factors have direct influence on ecological distribution, shaping bacterial community and diversity of Tibetan and non-Tibetan region, China. (C) 2018 Friends Science Publishers	2018	20	10.17957/IJAB/15.0689
