AU,TI,SO,AB,PY,VL,DI
"Saracho-Bottero, MN; Tarragona, EL; Sebastian, PS; Venzal, JM; Mangold, AJ; Guglielmone, AA; Nava, S","Ticks infesting cattle and humans in the Yungas Biogeographic Province of Argentina, with notes on the presence of tick-borne bacteria",EXPERIMENTAL AND APPLIED ACAROLOGY,"This study was performed to determine the tick species that infest cattle and humans throughout an altitudinal gradient in the Yungas Biogeographic Province of Argentina. The presence of tick-borne bacteria of the genera Rickettsia, Ehrlichia and Borrelia in the collected ticks was also evaluated. Samples of ticks parasitizing cattle and humans were carried out in different seasons. Questing ticks (adults and nymphs) were collected from vegetation and analyzed to detect the presence of Rickettsia, Ehrlichia and Borrelia by a battery of different PCRs. Five species of hard ticks were found parasitizing cattle: Amblyomma sculptum, Amblyomma tonelliae, Amblyomma hadanii, Haemaphysalis juxtakochi and Ixodes pararicinus. Amblyomma sculptum (immature and adults), A. tonelliae (immature and adults), A. hadanii (larvae) and one nymph of I. pararicinus were found attached to humans. Rickettsia amblyommatis was detected in one nymph of A. hadanii. DNA of a Borrelia genospecies belonging to the B. burgdorferi s.l. complex (phylogenetically related to haplotypes previously reported in Ixodes aragaoi from Uruguay and I. pararicinus from Argentina) was detected in adults of I. pararicinus. Amblyomma sculptum and I. pararicinus appear to be the tick species more frequent on cattle in the YBP from Argentina, and A. sculptum and A. tonelliae, were the main ticks found attached to humans. The medical importance of the bacteria of the genus Rickettsia and Borrelia detected in this work remains unknown.",2018,74,10.1007/s10493-018-0208-4
"Jaturapruek, R; Fontaneto, D; Meksuwan, P; Pholpunthin, P; Maiphae, S",Planktonic and periphytic bdelloid rotifers from Thailand reveal a species assemblage with a combination of cosmopolitan and tropical species,SYSTEMATICS AND BIODIVERSITY,"The dispersal pattern of microorganisms has been a debated topic in the last decade, because for microscopic organisms with dispersing stages, biogeographic barriers may not exist and geographic distances may have little effect on the probability of their occurrence. In this study we tested whether a group of microscopic animals, the bdelloid rotifers, sampled in a tropical country, could indeed be cosmopolitan, strictly tropical, and/or have endemic species. We sampled freshwater habitats throughout Thailand in dry and rainy seasons between 2014 and 2016, focusing on permanent water bodies, where the prevalence of species producing resting stages acting as propagules for dispersal should be minimal and thus dispersal limitation should exist, with several species being narrowly distributed. We used traditional morphological identification, geometric morphometric analyses on the shape and size of the jaws, and DNA taxonomy to identify species and to quantify the morphological and genetic distances of Thai samples in comparison with data on bdelloids from other areas in the world. We found a total of 12 species of planktonic and periphytic bdelloid rotifers, and all approaches we used, qualitative and quantitative, confirmed a group of nine potentially cosmopolitan species already known from other continents, one tropical oriental species, and two new species with a potentially narrow geographic distribution, one of which we here formally describe. We thus support the idea that for microscopic animals the moderate endemicity hypothesis suggested for protists may also hold true: most of the species we found indeed have a wide geographic distribution, but other species with narrower distributions do exist.http://zoobank.org/urn:lsid:zoobank.org:pub:3DF5A913-BE6A-4EA4-88FD-C38C0F7AE00A",2018,16,10.1080/14772000.2017.1353554
"Christakis, CA; Polymenakou, PN; Mandalakis, M; Nomikou, P; Kristoffersen, JB; Lampridou, D; Kotoulas, G; Magoulas, A","Microbial community differentiation between active and inactive sulfide chimneys of the Kolumbo submarine volcano, Hellenic Volcanic Arc",EXTREMOPHILES,"Over the last decades, there has been growing interest about the ecological role of hydrothermal sulfide chimneys, their microbial diversity and associated biotechnological potential. Here, we performed dual-index Illumina sequencing of bacterial and archaeal communities on active and inactive sulfide chimneys collected from the Kolumbo hydrothermal field, situated on a geodynamic convergent setting. A total of 15,701 OTUs (operational taxonomic units) were assigned to 56 bacterial and 3 archaeal phyla, 133 bacterial and 16 archaeal classes. Active chimney communities were dominated by OTUs related to thermophilic members of Epsilonproteobacteria, Aquificae and Deltaproteobacteria. Inactive chimney communities were dominated by an OTU closely related to the archaeon Nitrosopumilus sp., and by members of Gammaproteobacteria, Deltaproteobacteria, Planctomycetes and Bacteroidetes. These lineages are closely related to phylotypes typically involved in iron, sulfur, nitrogen, hydrogen and methane cycling. Overall, the inactive sulfide chimneys presented highly diverse and uniform microbial communities, in contrast to the active chimney communities, which were dominated by chemolithoautotrophic and thermophilic lineages. This study represents one of the most comprehensive investigations of microbial diversity in submarine chimneys and elucidates how the dissipation of hydrothermal activity affects the structure of microbial consortia in these extreme ecological niches.",2018,22,10.1007/s00792-017-0971-x
"Morrison-Whittle, P; Goddard, MR",From vineyard to winery: a source map of microbial diversity driving wine fermentation,ENVIRONMENTAL MICROBIOLOGY,"Humans have been making wine for thousands of years and microorganisms play an integral part in this process as they not only drive fermentation, but also significantly influence the flavour, aroma and quality of finished wines. Since fruits are ephemeral, they cannot comprise a permanent microbial habitat; thus, an age-old unanswered question concerns the origin of fruit and ferment associated microbes. Here we use next-generation sequencing approaches to examine and quantify the roles of native forest, vineyard soil, bark and fruit habitats as sources of fungal diversity in ferments. We show that microbial communities in harvested juice and ferments vary significantly across regions, and that while vineyard fungi account for similar to 40% of the source of this diversity, uncultivated ecosystems outside of vineyards also prove a significant source. We also show that while communities in harvested juice resemble those found on grapes, these increasingly resemble fungi present on vine bark as the ferment proceeds.",2018,20,10.1111/1462-2920.13960
"Rudi, K; Angell, IL; Pope, PB; Vik, JO; Sandve, SR; Snipen, LG",Stable Core Gut Microbiota across the Freshwater-to-Saltwater Transition for Farmed Atlantic Salmon,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,"Gut microbiota associations through habitat transitions are fundamentally important yet poorly understood. One such habitat transition is the migration from freshwater to saltwater for anadromous fish, such as salmon. The aim of the current work was therefore to determine the freshwater-to-saltwater transition impact on the gut microbiota in farmed Atlantic salmon, with dietary interventions resembling freshwater and saltwater diets with respect to fatty acid composition. Using deep 16S rRNA gene sequencing and quantitative PCR, we found that the freshwater-to-saltwater transition had a major association with the microbiota composition and quantity, while diet did not show significant associations with the microbiota. In saltwater there was a 100-fold increase in bacterial quantity, with a relative increase of Firmicutes and a relative decrease of both Actinobacteria and Proteobacteria. Irrespective of an overall shift in microbiota composition from freshwater to saltwater, we identified three core clostridia and one Lactobacillus-affiliated phylotype with wide geographic distribution that were highly prevalent and co-occurring. Taken together, our results support the importance of the dominating bacteria in the salmon gut, with the freshwater microbiota being immature. Due to the low number of potentially host-associated bacterial species in the salmon gut, we believe that farmed salmon can represent an important model for future understanding of host-bacterium interactions in aquatic environments. IMPORTANCE Little is known about factors affecting the interindividual distribution of gut bacteria in aquatic environments. We have shown that there is a core of four highly prevalent and co-occurring bacteria irrespective of feed and freshwater-to-saltwater transition. The potential host interactions of the core bacteria, however, need to be elucidated further.",2018,84,10.1128/AEM.01974-17
"Samuelson, DR; Burnham, EL; Maffei, VJ; Vandivier, RW; Blanchard, EE; Shellito, JE; Luo, M; Taylor, CM; Welsh, DA",The respiratory tract microbial biogeography in alcohol use disorder,AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY,"Individuals with alcohol use disorders (AUDs) are at an increased risk of pneumonia and acute respiratory distress syndrome. Data of the lung microbiome in the setting of AUDs are lacking. The objective of this study was to determine the microbial biogeography of the upper and lower respiratory tract in individuals with AUDs compared with non-AUD subjects. Gargle, protected bronchial brush, and bronchoalveolar lavage specimens were collected during research bronchoscopies. Bacterial 16S gene sequencing and phylogenetic analysis was performed, and the alterations to the respiratory tract microbiota and changes in microbial biogeography were determined. The microbial structure of the upper and lower respiratory tract was significantly altered in subjects with AUDs compared with controls. Subjects with AUD have greater microbial diversity [P < 0.0001, effect size = 16 � 1.7 observed taxa] and changes in microbial species relative abundances. Furthermore, microbial communities in the upper and lower respiratory tract displayed greater similarity in subjects with AUDs. Alcohol use is associated with an altered composition of the respiratory tract microbiota. Subjects with AUDs demonstrate convergence of the microbial phylogeny and taxonomic communities between distinct biogeographical sites within the respiratory tract. These results support a mechanistic pathway potentially explaining the increased incidence of pneumonia and lung diseases in patients with AUDs.",2018,314,10.1152/ajplung.00277.2017
"He, XP; Chaganti, SR; Heath, DD",Population-Specific Responses to Interspecific Competition in the Gut Microbiota of Two Atlantic Salmon (Salmo salar) Populations,MICROBIAL ECOLOGY,"The gut microbial community in vertebrates plays a role in nutrient digestion and absorption, development of intestine and immune systems, resistance to infection, regulation of bone mass and even host behavior and can thus impact host fitness. Atlantic salmon (Salmo salar) reintroduction efforts into Lake Ontario, Canada, have been unsuccessful, likely due to competition with non-native salmonids. In this study, we explored interspecific competition effects on the gut microbiota of two Atlantic salmon populations (LaHave and Sebago) resulting from four non-native salmonids. After 10 months of rearing in semi-natural stream tanks under six interspecific competition treatments, we characterized the gut microbiota of 178 Atlantic salmon by parallel sequencing the 16S rRNA gene. We found 3978 bacterial OTUs across all samples. Microbiota alpha diversity and abundance of 27 OTUs significantly differed between the two populations. Interspecific competition reduced relative abundance of potential beneficial bacteria (six genera of lactic acid bacteria) as well as 13 OTUs, but only in the LaHave population, indicating population-specific competition effects. The pattern of gut microbiota response to interspecific competition may reflect local adaptation of the host-microbiota interactions and can be used to select candidate populations for improved species reintroduction success.",2018,75,10.1007/s00248-017-1035-6
"Zhang, SY; Su, JQ; Sun, GX; Yang, YF; Zhao, Y; Ding, JJ; Chen, YS; Shen, Y; Zhu, GB; Rensing, C; Zhu, YG",Land scale biogeography of arsenic biotransformation genes in estuarine wetland,ENVIRONMENTAL ARSENIC IN A CHANGING WORLD (AS2018),"Our study demonstrated that genes involved in As biotransformation were characterized by high abundance and diversity in estuarine sediments at low As levels across Southeastern China. The functional microbial communities showed a significant decrease in similarity along the geographic distance, with higher turnover rates than taxonomic microbial communities based on the similarities of 16S rRNA genes. Further investigation with niche -based models showed that deterministic processes played primary roles in shaping both functional and taxonomic microbial communities. Temperature, pH, total nitrogen concentration, carbon/nitrogen ratio and ferric iron concentration rather than As content in these sediments were significantly linked to functional microbial communities, while sediment temperature and pH were linked to taxonomic microbial communities. We proposed several possible mechanisms to explain these results.",2018,,
"Badger, M; Tucker, SJ; Grattepanche, JD; Katz, LA",Rapid turnover of ciliate community members in New England tide pools,AQUATIC MICROBIAL ECOLOGY,"The rocky intertidal zone represents a dynamic habitat marked by considerable species richness, which has been well-documented for invertebrates and macroalgae. This high biodiversity exists in the context of extreme fluctuations in abiotic factors such as temperature, salinity and pH that occur during each tidal cycle. Despite these attributes, few studies have focused on microbial diversity in tide pools, including analyses of the ciliate communities that are the focus of this study. We investigated the spatial and temporal distributions of ciliate species across the intertidal environment at sites in Maine and Connecticut, USA. Our study used a DNA fingerprinting technique, denaturing gradient gel electrophoresis (DGGE), which allows for genetic analyses of abundant community members. We investigated how ciliate diversity changed across several spatiotemporal scales: (1) between the open ocean and tide pools, (2) among different tide pools at varying distances from the low tide mark and (3) at differing times within a tidal cycle. In addition, we examined the differences between active and non-active members in these extreme environments by investigating diversity of both ribosomal DNA and RNA. In both Maine and Connecticut, we found abundant ciliate taxa that are either rare or absent in the open ocean, and that appear to quickly dominate tide pools once they are isolated from the open ocean. We also found that ciliate distributions within the tide pool community are complex and variable across spatial and temporal scales.",2018,80,10.3354/ame01839
"Noronha, MF; Lacerda, GV; Gilbert, JA; de Oliveira, VM",Taxonomic and functional patterns across soil microbial communities of global biomes,SCIENCE OF THE TOTAL ENVIRONMENT,"Soil microbial communities have been shown to vary across many spatial scales, yet while variability exists between samples closely located in the same soil, variation between soils of different ecosystems is larger, creating biogeographic trends. Herein, thirty publically-available metagenomes from 11 globally distributed ecosystems were selected. These metagenomes were clustered by biome (i.e. forest, grasslands, tundra, semiarid and desert) based on morphoclimatic features. Protein biosynthesis, central carbohydrate metabolism, and antibiotic resistance were the most statistically different SEED subsystems among biome groups. CAZy-based annotation revealed that genes related to biomass degradation, sucrose and starch metabolism, and cell wall biosynthesis were overrepresented in forest and grasslands soils. As expected, desiccation and other stress resistance genes were prevalent in desert and semiarid soils. Antibiotic Resistance Genes (ARGs) were more abundant in forest and grassland soils, and multidrug efflux pumps were the most abundant ARG class. Heat Shock Proteins (HSPs) were generally more abundant in tundra, semiarid and desert. However, HSP60 and HSP20, predominantly from Archaea, were enriched in the Saline Desert soils. These results suggest that while a core microbiome and functional potential exist in all studied soils, local environmental conditions select for enrichment of specific functions important for survival in a given ecosystem. (C) 2017 Elsevier B.V. All rights reserved.",2017,609,10.1016/j.scitotenv.2017.07.159
"Moeller, AH; Suzuki, TA; Lin, D; Lacey, EA; Wasser, SK; Nachman, MW",Dispersal limitation promotes the diversification of the mammalian gut microbiota,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"The gut bacterial communities of mammals have profound effects on host fitness, but the processes that generate and maintain gut bacterial diversity remain poorly understood. We mapped compositional variation (i.e., beta-diversity) in the gut microbiotas of 136 pairs of wild mammalian species living throughout the Americas to assess how the distribution of mammals across geographic space influences the diversification of their gut bacteria. Comparing the gut microbiotas of sympatric and allopatric mammalian populations provided insights into the flow of gut bacteria within and between mammalian communities, revealing that spatial limits on bacterial dispersal promote beta-diversity between the gut microbiotas of mammalian species. Each geographic locale displayed a unique gutmicrobiota composition that could not be fully explained by the diets and phylogenetic histories of the resident mammalian hosts, indicating that some gut bacteria are geographically restricted. Across the western hemisphere, the compositional overlap between the gut microbiotas of allopatric mammalian populations decayed exponentially with the geographic distance separating the hosts. The relationship between geographic distances among hosts and compositional differences among their gut microbiotas was independent of dietary and phylogenetic divergence among hosts. Within mammalian communities, we observed widespread sharing of gut bacteria between predator-prey host-species pairs, indicating horizontal transfer of gut bacteria through mammalian food chains. Collectively, these results indicate that compositional differences between the gut microbiotas of mammalian taxa are generated and maintained by limits to bacterial dispersal imposed by physical distance between hosts.",2017,114,10.1073/pnas.1700122114
"Ren, TT; Boutin, S; Humphries, MM; Dantzer, B; Gorrell, JC; Coltman, DW; McAdam, AG; Wu, M","Seasonal, spatial, and maternal effects on gut microbiome in wild red squirrels",MICROBIOME,"Background: Our understanding of gut microbiota has been limited primarily to findings from human and laboratory animals, but what shapes the gut microbiota in nature remains largely unknown. To fill this gap, we conducted a comprehensive study of gut microbiota of a well-studied North American red squirrel (Tamiasciurus hudsonicus) population. Red squirrels are territorial, solitary, and live in a highly seasonal environment and therefore represent a very attractive system to study factors that drive the temporal and spatial dynamics of gut microbiota. Result: For the first time, this study revealed significant spatial patterns of gut microbiota within a host population, suggesting limited dispersal could play a role in shaping and maintaining the structure of gut microbial communities. We also found a remarkable seasonal rhythm in red squirrels gut microbial composition manifested by a tradeoff between relative abundance of two genera Oscillospira and Corpococcus and clearly associated with seasonal variation in diet availability. Our results show that in nature, environmental factors exert a much stronger influence on gut microbiota than host-associated factors including age and sex. Despite strong environmental effects, we found clear evidence of individuality and maternal effects, but host genetics did not seem to be a significant driver of the gut microbial communities in red squirrels. Conclusion: Taken together, the results of this study emphasize the importance of external ecological factors rather than host attributes in driving temporal and spatial patterns of gut microbiota in natural environment.",2017,5,10.1186/s40168-017-0382-3
"Zhao, F; Filker, S; Xu, KD; Huang, PP; Zheng, S",Patterns and Drivers of Vertical Distribution of the Ciliate Community from the Surface to the Abyssopelagic Zone in the Western Pacific Ocean,FRONTIERS IN MICROBIOLOGY,"The deep sea is one of the largest but least understood ecosystems on earth. Knowledge about the diversity and distribution patterns as well as drivers of microbial eukaryote (including ciliates) along the water column, particularly below the photic zone, is scarce. In this study, we investigated the diversity of pelagic ciliates, the main group of marine microeukaryotes, their vertical distribution from the surface to the abyssopelagic zone, as well as their horizontal distribution over a distance of 1,300 km in the Western Pacific Ocean, using high-throughput DNA and cDNA (complementary DNA) sequencing. No distance-decay relationship could be detected along the horizontal scale; instead, a distinct vertical distribution within the ciliate communities was revealed. The alpha diversity of the ciliate communities in the deep chlorophyll maximum (DCM) and the 200 m layer turned out to be significantly higher compared with the other water layers. The ciliate communities in the 200 m water layer appeared to be more similar to those in deeper layers from 1,000 m to about 5,000 m than to the surface and DCM ciliate communities. Dominant species in the bathypelagic and abyssopelagic zone, particularly some parasites, were also detected in the 200 m layer, but were almost absent in the surface layer. The 200 m layer, therefore, seems to be an important species bank for deep ocean layers. Statistical analyses further revealed significant effects of temperature and chlorophyll a on the partitioning of ciliate diversity, indicating that environmental factors are a stronger force in shaping marine pelagic ciliate communities than the geographic distance.",2017,8,10.3389/fmicb.2017.02559
"Owen, CD; Tailford, LE; Monaco, S; Suligoj, T; Vaux, L; Lallement, R; Khedri, Z; Yu, H; Lecointe, K; Walshaw, J; Tribolo, S; Horrex, M; Bell, A; Chen, X; Taylor, GL; Varki, A; Angulo, J; Juge, N",Unravelling the specificity and mechanism of sialic acid recognition by the gut symbiont Ruminococcus gnavus,NATURE COMMUNICATIONS,"Ruminococcus gnavus is a human gut symbiont wherein the ability to degrade mucins is mediated by an intramolecular trans-sialidase (RgNanH). RgNanH comprises a GH33 catalytic domain and a sialic acid-binding carbohydrate-binding module (CBM40). Here we used glycan arrays, STD NMR, X-ray crystallography, mutagenesis and binding assays to determine the structure and function of RgNanH_CBM40 (RgCBM40). RgCBM40 displays the canonical CBM40 beta-sandwich fold and broad specificity towards sialoglycans with millimolar binding affinity towards alpha 2,3-or alpha 2,6-sialyllactose. RgCBM40 binds to mucus produced by goblet cells and to purified mucins, providing direct evidence for a CBM40 as a novel bacterial mucus adhesin. Bioinformatics data show that RgCBM40 canonical type domains are widespread among Firmicutes. Furthermore, binding of R. gnavus ATCC 29149 to intestinal mucus is sialic acid mediated. Together, this study reveals novel features of CBMs which may contribute to the biogeography of symbiotic bacteria in the gut.",2017,8,10.1038/s41467-017-02109-8
"Pohlner, M; Degenhardt, J; von Hoyningen-Huene, AJE; Wemheuer, B; Erlmann, N; Schnetger, B; Badewien, TH; Engelen, B",The Biogeographical Distribution of Benthic Roseobacter Group Membersalonga Pacific TransectIs Structured by Nutrient Availability within the Sediments and Primary Production in Different Oceanic Provinces,FRONTIERS IN MICROBIOLOGY,"By now, only limited information on the Roseobacter group thriving at the seafloor is available. Hence, the current study was conducted to determine their abundance and diversity within Pacific sediments along the 180 degrees meridian. We hypothesize a distinct biogeographical distribution of benthic members of the Roseobacter group linked to nutrient availability within the sediments and productivity of the water column. Lowest cell numbers were counted at the edge of the south Pacific gyre and within the north Pacific gyre followed by an increase to the north with maximum values in the highly productive Bering Sea. Specific quantification of the Roseobacter group revealed on average a relative abundance of 1.7 and 6.3% as determined by catalyzed reported deposition-fluorescence in situ hybridization (CARD-FISH) and quantitative PCR (qPCR), respectively. Corresponding Illumina tag sequencing of 16S rRNA genes and 16S rRNA transcripts showed different compositions containing on average 0.7 and 0.9% Roseobacter-affiliated OTUs of the DNA- and RNA-based communities. These OTUs were mainly assigned to uncultured members of the Roseobacter group. Among those with cultured representatives, Sedimentitalea and Sulfitobacter made up the largest proportions. The different oceanic provinces with low nutrient content such as both ocean gyres were characterized by specific communities of the Roseobacter group, distinct from those of the more productive Pacific subarctic region and the Bering Sea. However, linking the community structure to specific metabolic processes at the seafloor is hampered by the dominance of so-far uncultured members of the Roseobacter group, indicating a diversity that has yet to be explored.",2017,8,10.3389/fmicb.2017.02550
"Lang, JM; Coil, DA; Neches, RY; Brown, WE; Cavalier, D; Severance, M; Hampton-Marcell, JT; Gilbert, JA; Eisen, JA",A microbial survey of the International Space Station (ISS),PEERJ,"Background. Modern advances in sequencing technology have enabled the census of microbial members of many natural ecosystems. Recently, attention is increasingly being paid to the microbial residents of human-made, built ecosystems, both private (homes) and public (subways, office buildings, and hospitals). Here, we report results of the characterization of the microbial ecology of a singular built environment, the International Space Station (ISS). This ISS sampling involved the collection and microbial analysis (via 16S rDNA PCR) of 15 surfaces sampled by swabs onboard the ISS. This sampling was a component of Project MERCCURI (Microbial Ecology Research Combining Citizen and University Researchers on ISS). Learning more about the microbial inhabitants of the buildings in which we travel through space will take on increasing importance as plans for human exploration continue with the possibility of colonization of other planets and moons. Results. Sterile swabs were used to sample 15 surfaces onboard the ISS. The sites sampled were designed to be analogous to samples collected for (1) the Wildlife of Our Homes project and (2) a study of cell phones and shoes that were concurrently being collected for another component of Project MERCCURL Sequencing of the 16S rDNA genes amplified from DNA extracted from each swab was used to produce a census of the microbes present on each surface sampled. We compared the microbes found on the ISS swabs to those from both homes on Earth and data from the Human Microbiome Project. Conclusions. While significantly different from homes on Earth and the Human Microbiome Project samples analyzed here, the microbial community composition on the ISS was more similar to home surfaces than to the human microbiome samples. The ISS surfaces are species-rich with 1,036-4,294 operational taxonomic units (OTUs per sample). There was although this may be a no discernible biogeography of microbes on the 15 ISS surfaces, reflection of the small sample size we were able to obtain.",2017,5,10.7717/peerj.4029
"Inkpen, SA; Douglas, GM; Brunet, TDP; Leuschen, K; Doolittle, WF; Langille, MGI",The coupling of taxonomy and function in microbiomes,BIOLOGY & PHILOSOPHY,"Microbiologists are transitioning from the study and characterization of individual strains or species to the profiling of whole microbiomes and microbial ecology. Equipped with high-throughput methods for studying the taxonomic and functional characteristics of diverse samples, they are just beginning to encounter the conceptual, theoretical, and experimental problems of comparing taxonomy to (micro-ecological) function, and extracting useful measures from such comparisons (i.e. diversity, stability, or health). Although still unresolved, these problems are well studied in macro-ecology (the ecology of non-microbes) and are reiterated here as an historical precautionary for microbial ecologists. Beyond expected and unresolved terminological vagueness, we argue that assessments and comparisons of taxonomic and functional profiles in micro-ecology suffer from theoretically unresolvable arbitrariness and ambiguities. We divide these into problems of scale, individuation, and commensurability. We argue that there is no technically/theoretically correct scale, individuation, or comparison of taxonomy and function, but there are nonetheless better and worse methodologies for profiling.",2017,32,10.1007/s10539-017-9602-2
"Li, H; Li, TT; Berasategui, A; Rui, JP; Zhang, X; Li, CN; Xiao, ZS; Li, XZ",Gut region influences the diversity and interactions of bacterial communities in pikas (Ochotona curzoniae and Ochotona daurica),FEMS MICROBIOLOGY ECOLOGY,"The mammalian microbial communities in the gastrointestinal tract (GIT) play important roles in host nutrition and health. However, we still lack an understanding of how these communities are organized across GIT in natural environments. Here, using 16S rRNA gene sequencing, we analyzed the bacterial community diversity, network interactions and ecosystem stability across five gut regions (mouth, stomach, small intestine, cecum and colon) emanating from two common pika species in China, including Plateau pikas (Ochotona curzoniae) inhabiting high-altitude regions, as well as Daurian pikas (O. daurica) occupying low-altitude areas. The relative abundances of dominant Bacteroidetes and Firmicutes exhibited an increasing trend from mouth to colon. Cecum and colon harbored higher bacterial diversity compared with other anatomical regions. Gut region significantly influenced the structure of bacterial communities in the GIT. Network analysis indicated that topological features showed marked variations among gut regions. Interestingly, the ecosystem stability of bacterial communities increased gradually from mouth to colon. Our results suggest that gut region influences the diversity, structure and network interactions of bacterial communities in pikas. For hindgut-fermenting herbivorous mammals, relatively higher bacterial diversity and ecosystem stability in the cecum may provide a favorable condition for the fermentation of indigestible plant polysaccharides.",2017,93,10.1093/femsec/fix149
"Palomba, A; Tanca, A; Fraumene, C; Abbondio, M; Fancello, F; Atzori, AS; Uzzau, S",Multi-Omic Biogeography of the Gastrointestinal Microbiota of a Pre-Weaned Lamb,PROTEOMES,"The digestive functions of the pre-weaned lamb gastrointestinal tracts (GITs) have been the subject of much research in recent years, but the microbial and host functions underlying these complex processes remain largely unknown. Here, we undertook a proof-of-principle metaproteogenomic investigation on luminal and mucosal samples collected from 10 GITs of a 30-day-old pre-weaned lamb. We demonstrate that the analysis of the diverse ecological niches along the GITs can reveal microbiota composition and metabolic functions, although low amounts of microbial proteins could be identified in the small intestinal and mucosal samples. Our data suggest that a 30-day lamb has already developed mature microbial functions in the forestomachs, while the effect of the milky diet appears to be more evident in the remaining GITs. We also report the distribution and the relative abundance of the host functions, active at the GIT level, with a special focus on those involved in digestive processes. In conclusion, this pilot study supports the suitability of a metaproteogenomic approach to the characterization of microbial and host functions of the lamb GITs, opening the way to further studies aimed at investigating the impact of early dietary interventions on the GIT microbiota of small ruminants.",2017,5,10.3390/proteomes5040036
"Storesund, JE; Sandaa, RA; Thingstad, TF; Asplin, L; Albretsen, J; Erga, SR","Linking bacterial community structure to advection and environmental impact along a coast-fjord gradient of the Sognefjord, western Norway",PROGRESS IN OCEANOGRAPHY,"Here we present novel data on bacterial assemblages along a coast-fjord gradient in the Sognefjord, the deepest (1308 m) and longest (205 km) ice-free fjord in the world. Data were collected on two cruises, one in November 2012, and one in May 2013. Special focus was on the impact of advective processes and how these are reflected in the autochthonous and allochthonous fractions of the bacterial communities. Both in November and May bacterial community composition, determined by Automated Ribosomal Intergenic Spacer Analyses (ARISA), in the surface and intermediate water appeared to be highly related to bacterial communities originating from freshwater runoff and coastal water, whereas the sources in the basin water were mostly unknown. Additionally, the inner part of the Sognefjord was more influenced by side-fjords than the outer part, and changes in bacterial community structure along the coast-fjord gradient generally showed higher correlation with environmental variables than with geographic distances. High resolution model simulations indicated a surprisingly high degree of temporal and spatial variation in both current speed and direction. This led to a more episodic/discontinuous horizontal current pattern, with several vortices (10-20 km wide) being formed from time to time along the fjord. We conclude that during periods of strong wind forcing, advection led to allochthonous species being introduced to the surface and intermediate layers of the fjord, and also appeared to homogenize community composition in the basin water. We also expect vortices to be active mixing zones where inflowing bacterial populations on the southern side of the fjord are mixed with the outflowing populations on the northern side. On average, retention time of the fjord water was sufficient for bacterial communities to be established.",2017,159,10.1016/j.pocean.2017.09.002
"Miura, T; Sanchez, R; Castaneda, LE; Godoy, K; Barbosa, O",Is microbial terroir related to geographic distance between vineyards?,ENVIRONMENTAL MICROBIOLOGY REPORTS,"While there are substantial studies suggesting that characteristics of wine are related to regional microbial community composition (microbial terroir), there has been little discussion about what factors affect variation in regional microbial community composition. In this study, we compared the microbial community composition of leaves and berries of a grape variety (Carmenere) from six different Chilean vineyards within 35 km of each other. In order to determine relationships between spatial proximity and microbial compositional dissimilarity, we sequenced amplicons of the internal transcribed spacer (ITS) region for fungi and 16S rRNA gene for bacteria. Results showed that both the fungal and the bacterial community compositions of the studied vineyards differed, but this difference was much clearer in fungi than in bacteria. In addition, while bacterial community dissimilarity was not correlated with geographic distance, the leaf and berry fungal community dissimilarities between locations increased with geographic distance. This indicates that spatial processes play an important role in structuring the biogeographic pattern of grape-associated fungal communities at local scales, which might in turn contribute to the local identity of wine.",2017,9,10.1111/1758-2229.12589
"Lee, JA; Francis, CA",Deep nirS amplicon sequencing of San Francisco Bay sediments enables prediction of geography and environmental conditions from denitrifying community composition,ENVIRONMENTAL MICROBIOLOGY,"Denitrification is a dominant nitrogen loss process in the sediments of San Francisco Bay. In this study, we sought to understand the ecology of denitrifying bacteria by using next-generation sequencing (NGS) to survey the diversity of a denitrification functional gene, nirS (encoding cytchrome-cd(1) nitrite reductase), along the salinity gradient of San Francisco Bay over the course of a year. We compared our dataset to a library of nirS sequences obtained previously from the same samples by standard PCR cloning and Sanger sequencing, and showed that both methods similarly demonstrated geography, salinity and, to a lesser extent, nitrogen, to be strong determinants of community composition. Furthermore, the depth afforded by NGS enabled novel techniques for measuring the association between environment and community composition. We used Random Forests modelling to demonstrate that the site and salinity of a sample could be predicted from its nirS sequences, and to identify indicator taxa associated with those environmental characteristics. This work contributes significantly to our understanding of the distribution and dynamics of denitrifying communities in San Francisco Bay, and provides valuable tools for the further study of this key N-cycling guild in all estuarine systems.",2017,19,10.1111/1462-2920.13920
