AU	TI	SO	AB	PY	VL	DI
Naff, CS; Darcy, JL; Schmidt, SK	Phylogeny and biogeography of an uncultured clade of snow chytrids	ENVIRONMENTAL MICROBIOLOGY	Numerous studies have shown that snow can contain a diverse array of algae known as snow algae. Some reports also indicate that parasites of algae (e.g. chytrids) are also found in snow, but efforts to phylogenetically identify snow chytrids have not been successful. We used culture-independent molecular approaches to phylogenetically identify chytrids that are common in long-lived snowpacks of Colorado and Europe. The most remarkable finding of the present study was the discovery of a new clade of chytrids that has representatives in snowpacks of Colorado and Switzerland and cold sites in Nepal and France, but no representatives from warmer ecosystems. This new clade (Snow Clade 1 or SC1) is as deeply divergent as its sister clade, the Lobulomycetales, and phylotypes of SC1 show significant (P<0.003) genetic-isolation by geographic distance patterns, perhaps indicating a long evolutionary history in the cryosphere. In addition to SC1, other snow chytrids were phylogenetically shown to be in the order Rhizophydiales, a group with known algal parasites and saprotrophs. We suggest that these newly discovered snow chytrids are important components of snow ecosystems where they contribute to snow food-web dynamics and the release of nutrients due to their parasitic and saprotrophic activities.	2013	15	10.1111/1462-2920.12116
Ruff, SE; Arnds, J; Knittel, K; Amann, R; Wegener, G; Ramette, A; Boetius, A	Microbial Communities of Deep-Sea Methane Seeps at Hikurangi Continental Margin (New Zealand)	PLOS ONE	The methane-emitting cold seeps of Hikurangi margin (New Zealand) are among the few deep-sea chemosynthetic ecosystems of the Southern Hemisphere known to date. Here we compared the biogeochemistry and microbial communities of a variety of Hikurangi cold seep ecosystems. These included highly reduced seep habitats dominated by bacterial mats, partially oxidized habitats populated by heterotrophic ampharetid polychaetes and deeply oxidized habitats dominated by chemosynthetic frenulate tubeworms. The ampharetid habitats were characterized by a thick oxic sediment layer that hosted a diverse and biomass-rich community of aerobic methanotrophic Gammaproteobacteria. These bacteria consumed up to 25% of the emanating methane and clustered within three deep-branching groups named Marine Methylotrophic Group (MMG) 1-3. MMG1 and MMG2 methylotrophs belong to the order Methylococcales, whereas MMG3 methylotrophs are related to the Methylophaga. Organisms of the groups MMG1 and MMG3 are close relatives of chemosynthetic endosymbionts of marine invertebrates. The anoxic sediment layers of all investigated seeps were dominated by anaerobic methanotrophic archaea (ANME) of the ANME-2 clade and sulfate-reducing Deltaproteobacteria. Microbial community analysis using Automated Ribosomal Intergenic Spacer Analysis (ARISA) showed that the different seep habitats hosted distinct microbial communities, which were strongly influenced by the seep-associated fauna and the geographic location. Despite outstanding features of Hikurangi seep communities, the organisms responsible for key ecosystem functions were similar to those found at seeps worldwide. This suggests that similar types of biogeochemical settings select for similar community composition regardless of geographic distance. Because ampharetid polychaetes are widespread at cold seeps the role of aerobic methanotrophy may have been underestimated in seafloor methane budgets.	2013	8	10.1371/journal.pone.0072627
Franzetti, A; Tatangelo, V; Gandolfi, I; Bertolini, V; Bestetti, G; Diolaiuti, G; DAgata, C; Mihalcea, C; Smiraglia, C; Ambrosini, R	Bacterial community structure on two alpine debris-covered glaciers and biogeography of Polaromonas phylotypes	ISME JOURNAL	High-elevation cold environments are considered ideal places to test hypotheses about mechanisms of bacterial colonization and succession, and about bacterial biogeography. Debris-covered glaciers (glaciers whose ablation area is mainly covered by a continuous layer of rock debris fallen from the surrounding mountains) have never been investigated in this respect so far. We used the Illumina technology to analyse the V5 and V6 hypervariable regions of the bacterial 16S rRNA gene amplified from 38 samples collected in July and September 2009 at different distances from the terminus on two debris-covered glaciers (Miage and Belvedere-Italian Alps). Heterotrophic taxa-dominated communities and bacterial community structure changed according to ice ablation rate, organic carbon content of the debris and distance from the glacier terminus. Bacterial communities therefore change during downwards debris transport, and organic carbon of these recently exposed substrates is probably provided more by allochthonous deposition of organic matter than by primary production by autotrophic organisms. We also investigated whether phylotypes of the genus Polaromonas, which is ubiquitous in cold environments, do present a biogeographical distribution by analysing the sequences retrieved in this study together with others available in the literature. We found that the genetic distance among phylotypes increased with geographic distance; however, more focused analyses using discrete distance classes revealed that both sequences collected at sites <100 km and at sites 9400-13 500 km to each other were more similar than those collected at other distance classes. Evidences of biogeographic distribution of Polaromonas phylotypes were therefore contrasting.	2013	7	10.1038/ismej.2013.48
Pasternak, Z; Al-Ashhab, A; Gatica, J; Gafny, R; Avraham, S; Minz, D; Gillor, O; Jurkevitch, E	Spatial and Temporal Biogeography of Soil Microbial Communities in Arid and Semiarid Regions	PLOS ONE	Microbial communities in soils may change in accordance with distance, season, climate, soil texture and other environmental parameters. Microbial diversity patterns have been extensively surveyed in temperate regions, but few such studies attempted to address them with respect to spatial and temporal scales and their correlations to environmental factors, especially in arid ecosystems. In order to fill this gap on a regional scale, the molecular fingerprints and abundance of three taxonomic groups - Bacteria, alpha-Proteobacteria and Actinobacteria - were sampled from soils 0.5-100 km apart in arid, semi-arid, dry Mediterranean and shoreline Mediterranean regions in Israel. Additionally, on a local scale, the molecular fingerprints of three taxonomic groups - Bacteria, Archaea and Fungi - were sampled from soils 1 cm-500 m apart in the semi-arid region, in both summer and winter. Fingerprints of the Bacteria differentiated between all regions (P<0.02), while those of the a-Proteobacteria differentiated between some of the regions (0.01<P<0.09), and actinobacterial fingerprints were similar among all regions (P>0.05). Locally, fingerprints of archaea and fungi did not display distance-decay relationships (P>0.13), that is, the dissimilarity between communities did not increase with geographic distance. Neither was this phenomenon evident in bacterial samples in summer (P>0.24); in winter, however, differences between bacterial communities significantly increased as the geographic distances between them grew (P<0.01). Microbial community structures, as well as microbial abundance, were both significantly correlated to precipitation and soil characteristics: texture, organic matter and water content (R-2>0.60, P<0.01). We conclude that on the whole, microbial biogeography in arid and semi-arid soils in Israel is determined more by specific environmental factors than geographic distances and spatial distribution patterns.	2013	8	10.1371/journal.pone.0069705
Wu, B; Tian, JQ; Bai, CM; Xiang, MC; Sun, JZ; Liu, XZ	The biogeography of fungal communities in wetland sediments along the Changjiang River and other sites in China	ISME JOURNAL	Whether fungal community structure depends more on historical factors or on contemporary factors is controversial. This study used culture-dependent and -independent (polymerase chain reaction-denaturing gradient gel electrophoresis (PCR-DGGE)) methods to assess the influence of historical and contemporary factors on the distributions of fungi in the wetland sediments at 10 locations along the Changjiang River and at 10 other locations in China. The culture-dependent approach detected greater species diversity (177 operational taxonomic units (OTUs)) than PCR-DGGE analysis (145 OTUs), and the species in the genera of Penicillium (relative frequency 16.8%), Fusarium (15.4%), Aspergillus (7.6%), Trichoderma (5.8%) and Talaromyces (4.2%) were dominant. On the basis of DGGE data, fungal diversity along the Changjiang River increased from upstream to downstream; altitude explained 44.8% of this variation in diversity. And based on the data from all 20 locations, the fungal communities were geographically clustered into three groups: Southern China, Northern China and the Qinghai-Tibetan Plateau. Multivariate regression tree analysis for data from the 20 locations indicated that the fungal community was influenced primarily by location (which explained 61.8% of the variation at a large scale), followed by total potassium (9.4%) and total nitrogen (3.5%) at a local scale. These results are consistent with the concept that geographic distance is the dominant factor driving variation in fungal diversity at a regional scale (1000-4000 km), whereas environmental factors (total potassium and total nitrogen) explain variation in fungal diversity at a local scale (<1000 km).	2013	7	10.1038/ismej.2013.29
Lepere, C; Domaizon, I; Taib, N; Mangot, JF; Bronner, G; Boucher, D; Debroas, D	Geographic distance and ecosystem size determine the distribution of smallest protists in lacustrine ecosystems	FEMS MICROBIOLOGY ECOLOGY	Understanding the spatial distribution of aquatic microbial diversity and the underlying mechanisms causing differences in community composition is a challenging and central goal for ecologists. Recent insights into protistan diversity and ecology are increasing the debate over their spatial distribution. In this study, we investigate the importance of spatial and environmental factors in shaping the small protists community structure in lakes. We analyzed small protists community composition (beta-diversity) and richness (alpha-diversity) at regional scale by different molecular methods targeting the gene coding for 18S rRNA gene (T-RFLP and 454 pyrosequencing). Our results show a distance-decay pattern for rare and dominant taxa and the spatial distribution of the latter followed the prediction of the island biogeography theory. Furthermore, geographic distances between lakes seem to be the main force shaping the protists community composition in the lakes studied here. Finally, the spatial distribution of protists was discussed at the global scale (11 worldwide distributed lakes) by comparing these results with those present in the public database. UniFrac analysis showed 18S rRNA gene OTUs compositions significantly different among most of lakes, and this difference does not seem to be related to the trophic status.	2013	85	10.1111/1574-6941.12100
Himsworth, CG; Bidulka, J; Parsons, KL; Feng, AYT; Tang, P; Jardine, CM; Kerr, T; Mak, S; Robinson, J; Patrick, DM	Ecology of Leptospira interrogans in Norway Rats (Rattus norvegicus) in an Inner-City Neighborhood of Vancouver, Canada	PLOS NEGLECTED TROPICAL DISEASES	Background: Leptospira interrogans is a bacterial zoonosis with a worldwide distribution for which rats (Rattus spp.) are the primary reservoir in urban settings. In order to assess, monitor, and mitigate the risk to humans, it is important to understand the ecology of this pathogen in rats. The objective of this study was to characterize the ecology of L. interrogans in Norway rats (Rattus norvegicus) in an impoverished inner-city neighborhood of Vancouver, Canada. Methodology/Principal Findings: Trapping was performed in 43 city blocks, and one location within the adjacent port, over a 12 month period. Kidney samples were tested for the presence of L. interrogans using PCR and sequencing. A multivariable model was built to predict L. interrogans infection status in individual rats using season and morphometric data (e. g., weight, sex, maturity, condition, etc.) as independent variables. Spatial analysis was undertaken to identify clusters of high and low L. interrogans prevalence. The prevalence of L. interrogans varied remarkably among blocks (0-66.7%), and spatial clusters of both high and low L. interrogans prevalence were identified. In the final cluster-controlled model, characteristics associated with L. interrogans-infection in rats included weight (OR = 1.14, 95% CI = 1.07-1.20), increased internal fat (OR = 2.12, 95% CI = 1.06-4.25), and number of bite wounds (OR = 1.20, 95% CI = 0.96-1.49). Conclusions/Significance: Because L. interrogans prevalence varied with weight, body fat, and bite wounds, this study suggests that social structure and interactions among rats may influence transmission. The prevalence and distribution of L. interrogans in rats was also highly variable even over a short geographic distance. These factors should be considered in future risk management efforts.	2013	7	10.1371/journal.pntd.0002270
Lear, G; Washington, V; Neale, M; Case, B; Buckley, H; Lewis, G	The biogeography of stream bacteria	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim The extent to which bacterial communities exhibit biogeographic patterns in their distribution remains unclear. We examined the relative influence of factors including geographic distance, latitude, elevation and catchment land use on the distribution and taxon richness of stream bacterial communities across New Zealand. Location Bacterial communities were collected from biofilm growing on submerged rocks in 244 streams. Sample sites spanned a northsouth gradient of over 970km, an elevational gradient of c. 750m and were collected from a variety of catchment types across New Zealand. Methods We used automated ribosomal intergenic spacer analysis, a DNA fingerprinting technique, to characterize the structure and taxon richness of each bacterial community. Key attributes relating to sample location, upstream catchment land use and a suite of additional environmental parameters were collected for every site using GIS procedures. Univariate correlations between measures of bacterial community structure and latitude, elevation and distance were examined. Variance partitioning was then used to assess the relative importance of purely spatial factors versus catchment land use and environmental attributes for determining bacterial community structure and taxon richness. Results Bacterial taxon richness was related to the geographic location of the sample site, being significantly greater at latitudes closer to the equator and reduced at higher elevations. We observed distance decay patterns in bacterial community similarity related to geographic distance and latitudinal distance, but not to elevational distance. Overall, however, bacterial community similarity and taxon richness was more closely related to variability in catchment land use than to climatic variability or geographic location. Main conclusion Our data suggest that stream biofilm communities across New Zealand are more influenced by catchment land use attributes than by dispersal limitation.	2013	22	10.1111/geb.12046
Lin, W; Wang, YZ; Gorby, Y; Nealson, K; Pan, YX	Integrating niche-based process and spatial process in biogeography of magnetotactic bacteria	SCIENTIFIC REPORTS	Microorganisms play key roles in biogeochemical and nutrient cycling in all ecosystems on Earth, yet little is known about the processes controlling their biogeographic distributions. Here we report an investigation of magnetotactic bacteria (MTB) designed to evaluate the roles of niche-based process and spatial process in explaining variation in bacterial communities across large spatial scales. Our results show that both environmental heterogeneity and geographic distance play significant roles in shaping dominant populations of MTB community composition. At the spatial scale in this study, the biogeography of MTB is relatively more influenced by environmental factors than geographic distance, suggesting that local conditions override the effects of dispersal history on structuring MTB community. Of note, we found that the strength of geomagnetic field may influence the biogeography of MTB. We argue that MTB have the potential to serve as a model group to uncover the underlying processes that influence microbial biogeography.	2013	3	10.1038/srep01643
Hamdan, LJ; Coffin, RB; Sikaroodi, M; Greinert, J; Treude, T; Gillevet, PM	Ocean currents shape the microbiome of Arctic marine sediments	ISME JOURNAL	Prokaryote communities were investigated on the seasonally stratified Alaska Beaufort Shelf (ABS). Water and sediment directly underlying water with origin in the Arctic, Pacific or Atlantic oceans were analyzed by pyrosequencing and length heterogeneity-PCR in conjunction with physicochemical and geographic distance data to determine what features structure ABS microbiomes. Distinct bacterial communities were evident in all water masses. Alphaproteobacteria explained similarity in Arctic surface water and Pacific derived water. Deltaproteobacteria were abundant in Atlantic origin water and drove similarity among samples. Most archaeal sequences in water were related to unclassified marine Euryarchaeota. Sediment communities influenced by Pacific and Atlantic water were distinct from each other and pelagic communities. Firmicutes and Chloroflexi were abundant in sediment, although their distribution varied in Atlantic and Pacific influenced sites. Thermoprotei dominated archaea in Pacific influenced sediments and Methanomicrobia dominated in methane-containing Atlantic influenced sediments. Length heterogeneity-PCR data from this study were analyzed with data from methane-containing sediments in other regions. Pacific influenced ABS sediments clustered with Pacific sites from New Zealand and Chilean coastal margins. Atlantic influenced ABS sediments formed another distinct cluster. Density and salinity were significant structuring features on pelagic communities. Porosity co-varied with benthic community structure across sites and methane did not. This study indicates that the origin of water overlying sediments shapes benthic communities locally and globally and that hydrography exerts greater influence on microbial community structure than the availability of methane. The ISME Journal (2013) 7, 685-696; doi:10.1038/ismej.2012.143; published online 29 November 2012	2013	7	10.1038/ismej.2012.143
Filker, S; Stock, A; Breiner, HW; Edgcomb, V; Orsi, W; Yakimov, MM; Stoeck, T	Environmental selection of protistan plankton communities in hypersaline anoxic deep-sea basins, Eastern Mediterranean Sea	MICROBIOLOGYOPEN	High salt concentrations, absence of light, anoxia, and high hydrostatic pressure make deep hypersaline anoxic basins (DHABs) in the Eastern Mediterranean Sea one of the most polyextreme habitats on Earth. Taking advantage of the unique chemical characteristics of these basins, we tested the effect of environmental selection and geographic distance on the structure of protistan communities. Terminal restriction fragment length polymorphism (T-RFLP) analyses were performed on water samples from the brines and seawater/brine interfaces of five basins: Discovery, Urania, Thetis, Tyro, and Medee. Using statistical analyses, we calculated the partitioning of diversity among the ten individual terminal restriction fragment (T-RF) profiles, based on peak abundance and peak incidence. While a significant distance effect on spatial protistan patterns was not detected, hydrochemical gradients emerged as strong dispersal barriers that likely lead to environmental selection in the DHAB protistan plankton communities. We identified sodium, magnesium, sulfate, and oxygen playing in concerto as dominant environmental drivers for the structuring of protistan plankton communities in the Eastern Mediterranean DHABs.	2013	2	10.1002/mbo3.56
Zhang, T; Xu, JH; Zeng, J; Lou, K	Diversity of prokaryotes associated with soils around coal-fire gas vents in MaNasi county of Xinjiang, China	ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY	Bacterial and archaeal diversity in surface soils of three coal-fire vents was investigated by T-RFLP analysis and clone libraries of 16S rRNA genes. Soil analysis showed that underground coal fires significantly influenced soil pH, moisture and NO3 (-) content but had little effect on other elements, organic matter and available nutrients. Hierarchical cluster analysis showed that bacterial community patterns in the soils were very similar, but abundance varied with geographic distance. A clone library from one soil showed that the bacterial community was mainly composed of Firmicutes, Proteobacteria, Acidobacteria, Bacteroidetes, Planctomycetes, Actinobacteria, and unidentified groups. Of these, Firmicutes was the most abundant, accounting for 71.4 % of the clones, and was mainly represented by the genera Bacillus and Paenibacillus. Archaeal phylotypes were closely related to uncultivated species of the phyla Crenarchaeota (97.9 % of clones) and Thaumarchaeota (2.1 %). About 28 % of archaeal phylotypes were associated with ammonia oxidization, especially phylotypes that were highly related to a novel, ammonia-oxidizing isolate from the phylum Thaumarchaeota. These results suggested that microbial communities in the soils were diverse and might contain a large number of novel cultivable species with the potential to assimilate materials by heterotrophic metabolism at high temperature.	2013	103	10.1007/s10482-012-9782-3
de Figueiredo, DR; Castro, BB; Pereira, MJ; Correia, A	Bacterioplankton community composition in Portuguese water bodies under a severe summer drought	COMMUNITY ECOLOGY	In 2005, a severe drought occurred in Portugal, with several reservoirs becoming dry in the southern region. A set of 20 Portuguese water bodies were analysed through denaturing gradient gel electrophoresis (16SrDNA-DGGE) and DNA sequencing to assess its bacterioplankton diversity under these particular conditions. Environmental parameters were determined to assess the trophic conditions of each water body. Most water bodies fell into the meso-to eutrophic and hypereutrophic state. In general, the levels for conductivity, pH and total suspended solids were higher than the average data from previous years. Dominant phylotypes belonged to Cyanobacteria, Actinobacteria Alphaproteobacteria, Betaproteobacteria and Bacteroidetes groups. Despite the geographic distance, common phylotypes could be recorded among water bodies. Bacteroidetes dominated at Sousa River and were related to high nutrient levels. Cyanobacteria dominated at Alentejo reservoirs and correlated with higher conductivity values. However, Actinobacteria showed ubiquitous phylotypes throughout several samples, suggesting its persistence over geographically distant water bodies. This study showed a clear deterioration of water quality, from a physico-chemical point of view; furthermore, dominance of Cyanobacteria and Actinobacteria in reservoirs used for drinking water supply were also detected, which may become a concerning issue. However, the most severe bacterial community composition variations between summer 2005 and others were mainly related to higher water residence times. Thus, along with the expected intensification of drought episodes, with severe effects particularly in Southern Europe, it is clearly predictable an intensification in risks for water quality maintenance and even Public Health.	2012	13	10.1556/ComEc.13.2012.2.8
Jiang, XP; Langille, MGI; Neches, RY; Elliot, M; Levin, SA; Eisen, JA; Weitz, JS; Dushoff, J	Functional Biogeography of Ocean Microbes Revealed through Non-Negative Matrix Factorization	PLOS ONE	The direct metagenomic sequencing of genomic material from complex assemblages of bacteria, archaea, viruses and microeukaryotes has yielded new insights into the structure of microbial communities. For example, analysis of metagenomic data has revealed the existence of previously unknown microbial taxa whose spatial distributions are limited by environmental conditions, ecological competition, and dispersal mechanisms. However, differences in genotypes that might lead biologists to designate two microbes as taxonomically distinct need not necessarily imply differences in ecological function. Hence, there is a growing need for large-scale analysis of the distribution of microbial function across habitats. Here, we present a framework for investigating the biogeography of microbial function by analyzing the distribution of protein families inferred from environmental sequence data across a global collection of sites. We map over 6,000,000 protein sequences from unassembled reads from the Global Ocean Survey dataset to 8214 protein families, generating a protein family relative abundance matrix that describes the distribution of each protein family across sites. We then use non-negative matrix factorization (NMF) to approximate these protein family profiles as linear combinations of a small number of ecological components. Each component has a characteristic functional profile and site profile. Our approach identifies common functional signatures within several of the components. We use our method as a filter to estimate functional distance between sites, and find that an NMF-filtered measure of functional distance is more strongly correlated with environmental distance than a comparable PCA-filtered measure. We also find that functional distance is more strongly correlated with environmental distance than with geographic distance, in agreement with prior studies. We identify similar protein functions in several components and suggest that functional co-occurrence across metagenomic samples could lead to future methods for de-novo functional prediction. We conclude by discussing how NMF, and other dimension reduction methods, can help enable a macroscopic functional description of marine ecosystems.	2012	7	10.1371/journal.pone.0043866
Xiong, JB; Liu, YQ; Lin, XG; Zhang, HY; Zeng, J; Hou, JZ; Yang, YP; Yao, TD; Knight, R; Chu, HY	Geographic distance and pH drive bacterial distribution in alkaline lake sediments across Tibetan Plateau	ENVIRONMENTAL MICROBIOLOGY	Continent-scale biogeography has been extensively studied in soils and marine systems, but little is known about biogeographical patterns in non-marine sediments. We used barcode pyrosequencing to quantify the effects of local geochemical properties and geographic distance for bacterial community structure and membership, using sediment samples from 15 lakes on the Tibetan Plateau (41670 km apart). Bacterial communities were surprisingly diverse, and distinct from soil communities. Four of 26 phyla detected were dominant: Proteobacteria, Bacteroidetes, Firmicutes and Actinobacteria, albeit 20.2% of sequences were unclassified at the phylum level. As previously observed in acidic soil, pH was the dominant factor influencing alkaline sediment community structure, phylotype richness and phylogenetic diversity. In contrast, archaeal communities were less affected by pH. More geographically distant sites had more dissimilar communities (r = 0.443, P = 0.030). Variance partitioning analysis showed that geographic distance (historical contingencies) contributed more to bacterial community variation (12.2%) than any other factor, although the environmental factors explained more variance when combined (28.9%). Together, our results show that pH is the best predictor of bacterial community structure in alkaline sediments, and confirm that both geographic distance and chemical factors govern bacterial biogeography in lake sediments.	2012	14	10.1111/j.1462-2920.2012.02799.x
Yavitt, JB; Yashiro, E; Cadillo-Quiroz, H; Zinder, SH	Methanogen diversity and community composition in peatlands of the central to northern Appalachian Mountain region, North America	BIOGEOCHEMISTRY	Methanogenic archaea are ubiquitous in peat soils; however, their diversity and distributions within and among peatland ecosystems are not well known. We used comprehensive clone libraries of 16S rRNA gene sequences to investigate spatial patterns in diversity (richness, evenness of taxa) and composition (taxonomic, phylogenetic) of the methanogenic community in six peatlands arrayed 775 km from eastern Ontario, Canada to West Virginia, USA. Five sites were Sphagnum (moss) and shrub dominated; one site was sedge dominated; and, potential rates of methane (CH4) production ranged from 15 to 450 nmol/g day. The gradient allowed us to examine influences of site conditions, site history, and climate on community composition. The region had representatives of methanogens from four taxonomic orders. We observed 29 operationally defined units (OTUs) based on > 97% sequence identity. One OTU accounted for 43% of all clones, whereas 15 OTUs were rare with < 1% of the total number of clones. The number of OTUs per site ranged from 4 to 21, and statistical analysis suggested diversity of 4-43 per site. Eighteen of the OTUs were endemic to one site; albeit, most endemics occurred in the sedge dominated site. One OTU was cosmopolitan, occurring in all six sites. We found a positive relationship between methanogen diversity and rates of CH4 production per site (Pearson r = 0.93). Turnover in community composition between sites was weakly related to geographic distance between sites, whereas variation in soil pH and annual temperature played larger roles. About 50% of the variation in community composition was unexplained by distance, pH, mean climate, and site age. We conclude that methanogen diversity in peatlands of the central Appalachian region is shaped by present-day environmental conditions, suggesting an influence of impending climatic and environmental changes.	2012	109	10.1007/s10533-011-9644-5
Tsagkarakou, A; Mouton, L; Kristoffersen, JB; Dokianakis, E; Grispou, M; Bourtzis, K	Population genetic structure and secondary endosymbionts of Q Bemisia tabaci (Hemiptera: Aleyrodidae) from Greece	BULLETIN OF ENTOMOLOGICAL RESEARCH	We investigated the molecular diversity of the major agricultural pest Bemisia tabaci and of its associated secondary endosymbionts in Greece. Analyzing mitochondrial DNA, we found that the Q1 (=Q west) is predominant. We used eight microsatellite polymorphic markers to study the genetic structure of 37 populations from mainland and insular Greece, collected on different host species from outdoor and protected crops as well as from non-cultivated plants. In some cases, gene flow was found to be low even between populations separated by just a few kilometres. Bayesian analysis identified two main genetic groups, the first encompassing populations from south Crete and the second composed of populations from north Crete, two other Aegean islands and mainland Greece. Genetic differentiation was not correlated with different host plant species or habitat, or greenhouse versus open environment populations. Gene flow significantly decreased with geographic distance, but no isolation by distance existed when only the samples from mainland Greece or only the samples from Crete were considered. The secondary symbionts Wolbachia and Hamiltonella were present at high frequencies while Arsenophonus, Cardinium and Rickettsia were absent from Greek populations. Multilocus sequence typing of Wolbachia identified two Wolbachia strains. These two strains were found together in most of the populations studied but never in the same host individual. Their role on the observed population structure is discussed.	2012	102	10.1017/S0007485311000757
Noyer, C; Becerro, MA	Relationship between genetic, chemical, and bacterial diversity in the Atlanto-Mediterranean bath sponge Spongia lamella	HYDROBIOLOGIA	Does diversity beget diversity? Diversity includes a diversity of concepts because it is linked to variability in and of life and can be applied to multiple levels. The connections between multiple levels of diversity are poorly understood. Here, we investigated the relationships between genetic, bacterial, and chemical diversity of the endangered Atlanto-Mediterranean sponge Spongia lamella. These levels of diversity are intrinsically related to sponge evolution and could have strong conservation implications. We used microsatellite markers, denaturing gel gradient electrophoresis and quantitative polymerase chain reaction, and high performance liquid chromatography to quantify genetic, bacterial, and chemical diversity of nine sponge populations. We then used correlations to test whether these diversity levels covaried. We found that sponge populations differed significantly in genetic, bacterial, and chemical diversity. We also found a strong geographic pattern of increasing genetic, bacterial, and chemical dissimilarity with increasing geographic distance between populations. However, we failed to detect significant correlations between the three levels of diversity investigated in our study. Our results suggest that diversity fails to beget diversity within a single species and indicates that a diversity of factors regulates a diversity of diversities, which highlights the complex nature of the mechanisms behind diversity.	2012	687	10.1007/s10750-011-0884-0
Astorga, A; Oksanen, J; Luoto, M; Soininen, J; Virtanen, R; Muotka, T	Distance decay of similarity in freshwater communities: do macro- and microorganisms follow the same rules?	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim An intensively debated issue in macroecology is whether unicellular organisms show biogeographic patterns different from those of macroorganisms. One aspect of this debate addresses beta diversity, that is, do microbial organisms exhibit distance-decay patterns similar to those of macroorganisms? And if so, is the decay of community similarity caused by spatially limited dispersal or by niche-related factors? We studied the community similarity of stream diatoms, macroinvertebrates and bryophytes across the same set of sites in relation to environmental and geographic distance. Location A geographical gradient of c. 1100 km in Finland. Methods We first identified the subset of environmental variables that produced the highest correlation with community similarities for each taxonomic group. Based on these variables, we used partial Mantel tests to separate the independent influences of environmental and geographical distance for distance decay of community similarity, separately for diatoms, bryophytes and macroinvertebrates. Finally, macroinvertebrates were divided into three groups based on their different dispersal categories and a partial Mantel test was used to assess whether each of these groups were differently affected by environmental versus geographic distance, i.e. is dispersal a key factor in tests of niche versus neutral models. Results The level of environmental control was by far the strongest for diatoms; however, all groups were controlled more by environmental factors than by limited dispersal. Macroinvertebrate species with low dispersal ability were significantly related to geographic distance, while more effective dispersers showed no relationship to geography but were instead strongly related to environmental distance. Main conclusions Our results suggest that patterns between macro- and microorganisms are not fundamentally different, but the level of environmental control varies according to dispersal ability. The relative importance of niche versus dispersal processes is not simply a function of organism size but other traits ( e. g. life-history type, dispersal capacity) may obscure this relationship.	2012	21	10.1111/j.1466-8238.2011.00681.x
Monroy, F; van der Putten, WH; Yergeau, E; Mortimer, SR; Duyts, H; Bezemer, TM	Community patterns of soil bacteria and nematodes in relation to geographic distance	SOIL BIOLOGY & BIOCHEMISTRY	Ecosystems consist of aboveground and belowground subsystems and the structure of their communities is known to change with distance. However, most of this knowledge originates from visible, aboveground components, whereas relatively little is known about how soil community structure varies with distance and if this variability depends on the group of organisms considered. In the present study, we analyzed 30 grasslands from three neighboring chalk hill ridges in southern UK to determine the effect of geographic distance (1-198 km) on the similarity of bacterial communities and of nematode communities in the soil. We found that for both groups, community similarity decayed with distance and that this spatial pattern was not related to changes either in plant community composition or soil chemistry. Site history may have contributed to the observed pattern in the case of nematodes, since the distance effect depended on the presence of different nematode taxa at one of the hill ridges. On the other hand, site-related differences in bacterial community composition alone could not explain the spatial turnover, suggesting that other factors, such as biotic gradients and local dispersal processes that we did not include in our analysis, may be involved in the observed pattern. We conclude that, independently of the variety of causal factors that may be involved, the decay in similarity with geographic distance is a characteristic feature of both communities of soil bacteria and nematodes. (C) 2011 Elsevier Ltd. All rights reserved.	2012	45	10.1016/j.soilbio.2011.10.006
Wenner, S; Lodders, N; Kampfer, P	Diversity and biogeography of selected phyllosphere bacteria with special emphasis on Methylobacterium spp.	SYSTEMATIC AND APPLIED MICROBIOLOGY	On the basis of cultivation-dependent (isolation on mineral salt medium supplemented with 0.5% methanol) and -independent (DGGE analysis) methods, we investigated the influence of the host plant species Trifolium repens and Cerastium holosteoides, three geographic locations and the land-use types meadow, mown pasture and pasture on the abundance and community composition of selected phyllosphere bacteria with emphasis on Methylobacterium species. Methylobacterium abundance was significantly higher on leaves of T. repens (mean value 2.0 x 10(7) CFU PPFM per g leaf) than on leaves of C. holosteoides (mean value 2.0 x 10(6) CFU per g leaf). Leaves from the sampling site Schorfheide-Chorin showed slightly lower Methylobacterium numbers than leaves of the other sampling sites. Land-use and sampling period had no consistent influence on Methylobacterium community size. Methylobacterium community composition was very similar over both sampling periods, all three sampling sites, all land-use types and both plant species. Moreover, no relationship between geographic and genetic distance was observed. Community composition of selected Proteobacteria was influenced by plant species, geographic location and land-use. Often, differences in community composition could be observed between meadows, mown pastures and pastures but not between different kinds of meadows (cutted once versus three times) and mown pastures (fertilized versus non-fertilized). The results also indicate, that whether there are differences between land-use types or not strongly depends on the investigated host plant species and ecosystem. Besides Methylobacterium, representatives of Methylophilus were detected. The results indicate that Methylobacterium species are generally abundant and stable members of the phyllosphere community whereas other genera occur more occasionally, and that Methylobacterium clearly dominates the methylotrophic phyllosphere community. (C) 2011 Elsevier GmbH. All rights reserved.	2011	34	10.1016/j.syapm.2011.08.005
