AU	TI	SO	AB	PY	VL	DI
Kaya, M	Terrestrial bdelloid rotifers from Erzurum (eastern part of Turkey)	TURKISH JOURNAL OF ZOOLOGY	There has been a growing interest in studies of the macroecology and biogeography of microorganisms (smaller than 2 mm) in recent years; however, knowledge of the diversity patterns of these organisms is inadequate. The reason for this lack of knowledge is that faunistic studies of these microorganisms have not been extensive enough to cover all areas of the world. Bdelloid rotifers of 200-600 mu m in size are among these microorganisms. In many countries, few studies have been conducted on bdelloid fauna thus far. With only one detailed study, Turkey can be counted as one of those countries. In this present work, 30 samples belonging to 4 substrates (mosses on concrete, mosses on rock, mosses on the ground, and lichens on trees) were collected in an eastern province of Turkey (Erzurum) at a high altitude (1761-1965 m) and examined. In total, 3000 individual (100 for each sample x 30 samples = 3000) were investigated, and 30 taxa were recorded. Twelve of them are new records for Turkey, of which 10 are new records for Asian fauna.	2013	37	10.3906/zoo-1211-32
Hulcr, J; Latimer, AM; Henley, JB; Rountree, NR; Fierer, N; Lucky, A; Lowman, MD; Dunn, RR	A Jungle in There: Bacteria in Belly Buttons are Highly Diverse, but Predictable	PLOS ONE	The belly button is one of the habitats closest to us, and yet it remains relatively unexplored. We analyzed bacteria and arachaea from the belly buttons of humans from two different populations sampled within a nation-wide citizen science project. We examined bacterial and archaeal phylotypes present and their diversity using multiplex pyrosequencing of 16S rDNA libraries. We then tested the oligarchy hypothesis borrowed from tropical macroecology, namely that the frequency of phylotypes in one sample of humans predicts its frequency in another independent sample. We also tested the predictions that frequent phylotypes (the oligarchs) tend to be common when present, and tend to be more phylogenetically clustered than rare phylotypes. Once rarefied to four hundred reads per sample, bacterial communities from belly buttons proved to be at least as diverse as communities known from other skin studies (on average 67 bacterial phylotypes per belly button). However, the belly button communities were strongly dominated by a few taxa: only 6 phylotypes occurred on >80% humans. While these frequent bacterial phylotypes (the archaea were all rare) are a tiny part of the total diversity of bacteria human navels (<0.3% of phylotypes), they constitute a major portion of individual reads (similar to 1/3), and are predictable among independent samples of humans, in terms of both the occurrence and evolutionary relatedness (more closely related than randomly drawn equal sets of phylotypes). Thus, the hypothesis that oligarchs dominate diverse assemblages appears to be supported by human-associated bacteria. Although it remains difficult to predict which species of bacteria might be found on a particular human, predicting which species are most frequent (or rare) seems more straightforward, at least for those species living in belly buttons.	2012	7	10.1371/journal.pone.0047712
Bonilla-Rosso, G; Eguiarte, LE; Romero, D; Travisano, M; Souza, V	Understanding microbial community diversity metrics derived from metagenomes: performance evaluation using simulated data sets	FEMS MICROBIOLOGY ECOLOGY	Metagenomics holds the promise of greatly advancing the study of diversity in natural communities, but novel theoretical and methodological approaches must first be developed and adjusted for these data sets. We evaluated widely used macroecological metrics of taxonomic diversity on a simulated set of metagenomic samples, using phylogenetically meaningful protein-coding genes as ecological proxies. To our knowledge, this is the first approach of this kind to evaluate taxonomic diversity metrics derived from metagenomic data sets. We demonstrate that abundance matrices derived from protein-coding marker genes reproduce more faithfully the structure of the original community than those derived from SSU-rRNA gene. We also found that the most commonly used diversity metrics are biased estimators of community structure and differ significantly from their corresponding real parameters and that these biases are most likely caused by insufficient sampling and differences in community phylogenetic composition. Our results suggest that the ranking of samples using multidimensional metrics makes a good qualitative alternative for contrasting community structure and that these comparisons can be greatly improved with the incorporation of metrics for both community structure and phylogenetic diversity. These findings will help to achieve a standardized framework for community diversity comparisons derived from metagenomic data sets.	2012	82	10.1111/j.1574-6941.2012.01405.x
Passy, SI	A hierarchical theory of macroecology	ECOLOGY LETTERS	The relationships of local population density (N) with body size (M) and distribution (D) have been extensively studied because they reveal how ecological and historical factors structure species communities; however, a unifying model explaining their joint behaviour, has not been developed. Here, I propose a theory that explores these relationships hierarchically and predicts that: (1) at a metacommunity level, niche breadth, population density and regional distribution are all related and size-dependent and (2) at a community level, the exponents b and d of the relationships N similar to similar to similar to M similar to b and N similar to similar to similar to D similar to d are functions (f) of the environment and, consequently, species richness (S), allowing the following reformulation of the power laws: N similar to similar to similar to M similar to f(S) and N similar to similar to similar to D f(S) . Using this framework and continental data on stream environment, diatoms, invertebrates and fish, I address the following fundamental, but unresolved ecological questions: how do species partition their resources across environments, is energetic equivalence among them possible, are generalists more common than specialists, why are locally abundant species also regionally prevalent, and, do microbes have different biogeography than macroorganisms? The discovery that community scaling behaviour is environmentally constrained calls for better integration of macroecology and environmental science.	2012	15	10.1111/j.1461-0248.2012.01809.x
Peay, KG; Schubert, MG; Nguyen, NH; Bruns, TD	Measuring ectomycorrhizal fungal dispersal: macroecological patterns driven by microscopic propagules	MOLECULAR ECOLOGY	Dispersal plays a prominent role in most conceptual models of community assembly. However, direct measurement of dispersal across a whole community is difficult at ecologically relevant spatial scales. For cryptic organisms, such as fungi and bacteria, the scale and importance of dispersal limitation has become a major point of debate. We use an experimental island biogeographic approach to measure the effects of dispersal limitation on the ecological dynamics of an important group of plant symbionts, ectomycorrhizal fungi. We manipulated the isolation of uncolonized host seedlings across a natural landscape and used a range of molecular techniques to measure the dispersal rates of ectomycorrhizal propagules and host colonization. Some species were prolific dispersers, producing annual spore loads on the order of trillions of spores per km2. However, fungal propagules reaching host seedlings decreased rapidly with increasing distance from potential spore sources, causing a concomitant reduction in ectomycorrhizal species richness, host colonization and host biomass. There were also strong differences in dispersal ability across species, which correlated well with the predictable composition of ectomycorrhizal communities associated with establishing pine forest. The use of molecular tools to measure whole community dispersal provides a direct confirmation for a key mechanism underlying island biogeography theory and has the potential to make microbial systems a model for understanding the role of dispersal in ecological theory.	2012	21	10.1111/j.1365-294X.2012.05666.x
Meyer, KM; Leveau, JHJ	Microbiology of the phyllosphere: a playground for testing ecological concepts	OECOLOGIA	Many concepts and theories in ecology are highly debated, because it is often difficult to design decisive tests with sufficient replicates. Examples include biodiversity theories, succession concepts, invasion theories, coexistence theories, and concepts of life history strategies. Microbiological tests of ecological concepts are rapidly accumulating, but have yet to tap into their full potential to complement traditional macroecological theories. Taking the example of microbial communities on leaf surfaces (i.e. the phyllosphere), we show that most explorations of ecological concepts in this field of microbiology focus on autecology and population ecology, while community ecology remains understudied. Notable exceptions are first tests of the island biogeography theory and of biodiversity theories. Here, the phyllosphere provides the unique opportunity to set up replicated experiments, potentially moving fields such as biogeography, macroecology, and landscape ecology beyond theoretical and observational evidence. Future approaches should take advantage of the great range of spatial scales offered by the leaf surface by iteratively linking laboratory experiments with spatial simulation models.	2012	168	10.1007/s00442-011-2138-2
Astorga, A; Oksanen, J; Luoto, M; Soininen, J; Virtanen, R; Muotka, T	Distance decay of similarity in freshwater communities: do macro- and microorganisms follow the same rules?	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim An intensively debated issue in macroecology is whether unicellular organisms show biogeographic patterns different from those of macroorganisms. One aspect of this debate addresses beta diversity, that is, do microbial organisms exhibit distance-decay patterns similar to those of macroorganisms? And if so, is the decay of community similarity caused by spatially limited dispersal or by niche-related factors? We studied the community similarity of stream diatoms, macroinvertebrates and bryophytes across the same set of sites in relation to environmental and geographic distance. Location A geographical gradient of c. 1100 km in Finland. Methods We first identified the subset of environmental variables that produced the highest correlation with community similarities for each taxonomic group. Based on these variables, we used partial Mantel tests to separate the independent influences of environmental and geographical distance for distance decay of community similarity, separately for diatoms, bryophytes and macroinvertebrates. Finally, macroinvertebrates were divided into three groups based on their different dispersal categories and a partial Mantel test was used to assess whether each of these groups were differently affected by environmental versus geographic distance, i.e. is dispersal a key factor in tests of niche versus neutral models. Results The level of environmental control was by far the strongest for diatoms; however, all groups were controlled more by environmental factors than by limited dispersal. Macroinvertebrate species with low dispersal ability were significantly related to geographic distance, while more effective dispersers showed no relationship to geography but were instead strongly related to environmental distance. Main conclusions Our results suggest that patterns between macro- and microorganisms are not fundamentally different, but the level of environmental control varies according to dispersal ability. The relative importance of niche versus dispersal processes is not simply a function of organism size but other traits ( e. g. life-history type, dispersal capacity) may obscure this relationship.	2012	21	10.1111/j.1466-8238.2011.00681.x
Soininen, J	Macroecology of unicellular organisms - patterns and processes	ENVIRONMENTAL MICROBIOLOGY REPORTS	Macroecology examines the relationship between organisms and their environment at large spatial (and temporal) scales. Typically, macroecologists explain the large-scale patterns of abundance, distribution and diversity. Despite the difficulties in sampling and characterizing microbial diversity, macroecologists have recently also been interested in unicellular organisms. Here, I review the current advances made in microbial macroecology, as well as discuss related ecosystem functions. Overall, it seems that microorganisms suit surprisingly well to known species abundance distributions and show positive relationship between distribution and adundance. Microbial species-area and distance-decay relationships tend to be weaker than for macroorganisms, but nonetheless significant. Few findings on altitudinal gradients in unicellular taxa seem to differ greatly from corresponding findings for larger taxa, whereas latitudinal gradients among microorganisms have either been clearly evident or absent depending on the context. Literature also strongly emphasizes the role of spatial scale for the patterns of diversity and suggests that patterns are affected by species traits as well as ecosystem characteristics. Finally, I discuss the large role of local biotic and abiotic variables driving the community assembly in unicellular taxa and eventually dictating how multiple ecosystem processes are performed. Present review highlights the fact that most microorganisms may not differ fundamentally from larger taxa in their large-scale distribution patterns. Yet, review also shows that many aspects of microbial macroecology are still relatively poorly understood and specific patterns depend on focal taxa and ecosystem concerned.	2012	4	10.1111/j.1758-2229.2011.00308.x
Sinsabaugh, RL; Shah, JJF	Ecoenzymatic Stoichiometry and Ecological Theory	ANNUAL REVIEW OF ECOLOGY, EVOLUTION, AND SYSTEMATICS, VOL 43	The net primary production of the biosphere is consumed largely by microorganisms, whose metabolism creates the trophic base for detrital foodwebs, drives element cycles, and mediates atmospheric composition. Biogeochemical constraints on microbial catabolism, relative to primary production, create reserves of detrital organic carbon in soils and sediments that exceed the carbon content of the atmosphere and biomass. The production of organic matter is an intracellular process that generates thousands of compounds from a small number of precursors drawn from intermediary metabolism. Osmotrophs generate growth substrates from the products of biosynthesis and diagenesis by enzyme-catalyzed reactions that occur largely outside cells. These enzymes, which we define as ecoenzymes, enter the environment by secretion and lysis. Enzyme expression is regulated by environmental signals, but once released from the cell, ecoenzymatic activity is determined by environmental interactions, represented as a kinetic cascade, that lead to multiphasic kinetics and large spatiotemporal variation. At the ecosystem level, these interactions can be viewed as an energy landscape that directs the availability and flow of resources. Ecoenzymatic activity and microbial metabolism are integrated on the basis of resource demand relative to environmental availability. Macroecological studies show that the most widely measured ecoenzymatic activities have a similar stoichiometry for all microbial communities. Ecoenzymatic stoichiometry connects the elemental stoichiometry of microbial biomass and detrital organic matter to microbial nutrient assimilation and growth. We present a model that combines the kinetics of enzyme activity and community growth under conditions of multiple resource limitation with elements of metabolic and ecological stoichiometry theory. This biogeochemical equilibrium model provides a framework for comparative studies of microbial community metabolism, the principal driver of biogeochemical cycles.	2012	43	10.1146/annurev-ecolsys-071112-124414
Wells, GF; Park, HD; Eggleston, B; Francis, CA; Criddle, CS	Fine-scale bacterial community dynamics and the taxa-time relationship within a full-scale activated sludge bioreactor	WATER RESEARCH	In activated sludge bioreactors, aerobic heterotrophic communities efficiently remove organics, nutrients, toxic substances, and pathogens from wastewater, but the dynamics of these communities are as yet poorly understood. A macroecology metric used to quantify community shifts is the taxa-time relationship, a temporal analog of the species-area curve. To determine whether this metric can be applied to full-scale bioreactors, activated sludge samples were collected weekly over a one-year period at a local municipal wastewater treatment plant. Bacterial community dynamics were evaluated by monitoring 16S rRNA genes using Terminal Restriction Fragment Length Polymorphism (T-RFLP), corroborated by clone libraries. Observed taxa richness increased with time according to a power law model, as predicted by macroecological theory, with a power law exponent of w = 0.209. The results reveal strong long-term temporal dynamics during a period of stable performance (BOD removal and nitrification). Community dynamics followed a gradual succession away from initial conditions rather than periodicity around a mean equilibrium, with greater within-month then among-month community similarities. Changes in community structure were significantly associated via multivariate statistical analyses with dissolved oxygen, temperature, influent silver, biomass (MLSS), flow rate, and influent nitrite, cadmium and chromium concentrations. Overall, our results suggest patterns of bacterial community dynamics likely regulated in part by operational parameters and provide evidence that the taxa-time relationship may be a fundamental ecological pattern in macro- and microbial systems. (C) 2011. Elsevier Ltd. All rights reserved.	2011	45	10.1016/j.watres.2011.08.006
Fontaneto, D; Westberg, M; Hortal, J	Evidence of Weak Habitat Specialisation in Microscopic Animals	PLOS ONE	Macroecology and biogeography of microscopic organisms (any living organism smaller than 2 mm) are quickly developing into fruitful research areas. Microscopic organisms also offer the potential for testing predictions and models derived from observations on larger organisms due to the feasibility of performing lab and mesocosm experiments. However, more empirical knowledge on the similarities and differences between micro- and macro-organisms is needed to ascertain how much of the results obtained from the former can be generalised to the latter. One potential misconception, based mostly on anedoctal evidence rather than explicit tests, is that microscopic organisms may have wider ecological tolerance and a lower degree of habitat specialisation than large organisms. Here we explicitly test this hypothesis within the framework of metacommunity theory, by studying host specificify in the assemblages of bdelloid rotifers (animals about 350 mm in body length) living in different species of lichens in Sweden. Using several regression-based and ANOVA analyses and controlling for both spatial structure and the kind of substrate the lichen grow over (bark vs rock), we found evidence of significant but weak species-specific associations between bdelloids and lichens, a wide overlap in species composition between lichens, and wide ecological tolerance for most bdelloid species. This confirms that microscopic organisms such as bdelloids have a lower degree of habitat specialisation than larger organisms, although this happens in a complex scenario of ecological processes, where source-sink dynamics and geographic distances seem to have no effect on species composition at the analysed scale.	2011	6	10.1371/journal.pone.0023969
Wang, JJ; Soininen, J; Zhang, Y; Wang, BX; Yang, XD; Shen, J	Contrasting patterns in elevational diversity between microorganisms and macroorganisms	JOURNAL OF BIOGEOGRAPHY	Aim Data and analyses of elevational gradients in diversity have been central to the development and evaluation of a range of general theories of biodiversity. Elevational diversity patterns have, however, been severely understudied for microbes, which often represent decomposer subsystems. Consequently, generalities in the patterns of elevational diversity across different trophic levels remain poorly understood. Our aim was to examine elevational gradients in the diversity of macroinvertebrates, diatoms and bacteria along a stony stream that covered a large elevational gradient. Location Laojun Mountain, Yunnan province, China. Methods The sampling scheme included 26 sites spaced at elevational intervals of 89 m from 1820 to 4050 m elevation along a stony stream. Macroinvertebrate and diatom richness were determined based on the morphology of the specimens. Taxonomic richness for bacteria was quantified using a molecular fingerprinting method. Over 50 environmental variables were measured at each site to quantify environmental variables that could correlate with the patterns of diversity. We used eigenvector-based spatial filters with multiple regressions to account for spatial autocorrelation. Results The bacterial richness followed an unexpected monotonic increase with elevation. Diatoms decreased monotonically, and macroinvertebrate richness showed a clear unimodal pattern with elevation. The unimodal richness pattern for macroinvertebrates was best explained by the mid-domain effect (r(2) = 0.72). The diatom richness was best explained by the variation in nutrient supply, and the increase in bacterial richness with elevation may be related to an increased carbon supply. Main conclusions We found contrasting patterns in elevational diversity among the three studied multi-trophic groups comprising unicellular and multicellular aquatic taxa. We also found that there may be fundamental differences in the mechanisms underlying these species diversity patterns.	2011	38	10.1111/j.1365-2699.2010.02423.x
Clauss, M; Muller, K; Fickel, J; Streich, WJ; Hatt, JM; Sudekum, KH	Macroecology of the host determines microecology of endobionts: protozoal faunas vary with wild ruminant feeding type and body mass	JOURNAL OF ZOOLOGY	Wild ruminants may differ in their protozoal fauna according to their feeding type, but a comprehensive evaluation of available data is lacking. Here, we evaluate the literature data available on the protozoal fauna (diversity, concentration and proportions of the major groups including Entodiniinae, Diplodiniinae and Isotrichidae) in relation to the natural diet (as percentage of grass in the natural diet, %grass) and body mass (BM) in 55 wild ruminant species. The effects of ruminant phylogeny were controlled for using phylogenies based on molecular data and phylogenetic generalized least-squares. Transferring results from domestic to wild ruminants, we hypothesized (1) a decrease in the proportion of Entodiniinae and an increase in that of Diplodiinae, with %grass in the natural diet; (2) a positive correlation between Diplodiinae and Isotrichidae; (3) no influence of BM on these protozoal groups. Based on the literature statements, we additionally expected that (4) protozoa diversity increased with %grass and BM and that (5) protozoa concentrations were independent of both BM but decreased with %grass. Only hypothesis 1 was confirmed completely. Isotrichidae and Diplodiinae only tended to correlate (P=0.08), but the proportion of Isotrichidae increased with BM. Protozoa diversity only increased with BM but not with %grass. Protozoa concentrations were very variable across the %grass range but in extreme grazers, only low concentrations were reported. The results indicate that diet determines protozoa concentrations and part of the taxonomic composition of the protozoal fauna, but not protozoal diversity. Yet, conditions determining the protozoal fauna have not been completely understood; in particular, conditions relating to the presence of Diplodiinae and Isotrichidae, which occur in opposing magnitudes in wild and domestic ruminants, respectively, remain to be investigated. The results indicate clear effects of the ecology of host species (BM, natural diet) on the ecology of their protozoal endobionts.	2011	283	10.1111/j.1469-7998.2010.00759.x
Bik, EM; Long, CD; Armitage, GC; Loomer, P; Emerson, J; Mongodin, EF; Nelson, KE; Gill, SR; Fraser-Liggett, CM; Relman, DA	Bacterial diversity in the oral cavity of 10 healthy individuals	ISME JOURNAL	The composition of the oral microbiota from 10 individuals with healthy oral tissues was determined using culture-independent techniques. From each individual, 26 specimens, each from different oral sites at a single point in time, were collected and pooled. An 11th pool was constructed using portions of the subgingival specimens from all 10 individuals. The 16S ribosomal RNA gene was amplified using broad-range bacterial primers, and clone libraries from the individual and subgingival pools were constructed. From a total of 11 368 high-quality, nonchimeric, near full-length sequences, 247 species-level phylotypes (using a 99% sequence identity threshold) and 9 bacterial phyla were identified. At least 15 bacterial genera were conserved among all 10 individuals, with significant interindividual differences at the species and strain level. Comparisons of these oral bacterial sequences with near full-length sequences found previously in the large intestines and feces of other healthy individuals suggest that the mouth and intestinal tract harbor distinct sets of bacteria. Co-occurrence analysis showed significant segregation of taxa when community membership was examined at the level of genus, but not at the level of species, suggesting that ecologically significant, competitive interactions are more apparent at a broader taxonomic level than species. This study is one of the more comprehensive, high-resolution analyses of bacterial diversity within the healthy human mouth to date, and highlights the value of tools from macroecology for enhancing our understanding of bacterial ecology in human health. The ISME Journal (2010) 4, 962-974; doi:10.1038/ismej.2010.30; published online 25 March 2010	2010	4	10.1038/ismej.2010.30
Decaens, T	Macroecological patterns in soil communities	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim To review published evidence regarding the factors that influence the geographic variation in diversity of soil organisms at different spatial scales. Location Global. Methods A search of the relevant literature was conducted using the Web of Science and the authors personal scientific database as the major sources. Special attention was paid to include seminal studies, highly cited papers and/or studies highlighting novel results. Results Despite their significant contribution to global biodiversity, our taxonomic knowledge of soil biota is still poor compared with that of most above-ground organisms. This is particularly evident for small-bodied taxa. Global patterns of soil biodiversity distribution have been poorly documented and are thought to differ significantly from what is reported above-ground. Based on existing data, it appears that microorganisms do not respond to large-scale environmental gradients in the same way as metazoans. Whereas soil microflora seem to be mainly represented by cosmopolitan species, soil animals respond to altitudinal, latitudinal or area gradients in the same way as described for above-ground organisms. At local scales, there is less evidence that local factors regulate above- and below-ground communities in the same way. Except for a few taxa, the humpbacked response to stress and disturbance gradients doesnt seem to apply underground. Soil communities thus appear weakly structured by competition, although competitive constraints may account for assembly rules within specific taxa. The main factor constraining local soil biodiversity is the compact and heterogeneous nature of soils, which provides unrivalled potential for niche partitioning, thus allowing high levels of local biodiversity. This heterogeneity is increased by the impact of ecosystem engineers that generate resource patchiness at a range of spatio-temporal scales.	2010	19	10.1111/j.1466-8238.2009.00517.x
Ainsworth, TD; Thurber, RV; Gates, RD	The future of coral reefs: a microbial perspective	TRENDS IN ECOLOGY & EVOLUTION	Microbial communities respond and quickly adapt to disturbance and have central roles in ecosystem function. Yet, the many roles of coral-associated microbial communities are not currently accounted for in predicting future responses of reef ecosystems. Here, we propose that a clearer understanding of coral-associated microbial diversity and its interaction with both host and environment will identify important linkages occurring between the microbial communities and macroecological change. Characterizing these links is fundamental to understanding coral reef resilience and will improve our capacity to predict ecological change.	2010	25	10.1016/j.tree.2009.11.001
Dumbrell, AJ; Nelson, M; Helgason, T; Dytham, C; Fitter, AH	Idiosyncrasy and overdominance in the structure of natural communities of arbuscular mycorrhizal fungi: is there a role for stochastic processes?	JOURNAL OF ECOLOGY	1. Most studies of species abundance patterns focus on conspicuous macroorganisms while microbial communities remain relatively understudied. This bias is a concern given the functional importance and high diversity of microbes. 2. We determine whether a common species abundance distribution (SAD) is observed in communities of a widespread group of soil microbes, the Glomeromycota or arbuscular mycorrhizal (AM) fungi. Using molecular techniques, we intensively sampled the AM fungal community of a woodland-grassland ecotone in Yorkshire, UK. Observed species abundances were compared to theoretical models describing SADs. We also reanalysed 32 previously published data sets in a similar manner. 3. Species abundance distributions in all the AM fungal communities fitted both lognormal and broken-stick models. However, these models consistently and significantly underpredicted the abundance of the most abundant AM fungal taxon. We found that AM fungal communities are typically dominated by a single taxon; representing on average 40% of total abundance within the community. Phylogenetic analysis of the most abundant taxa across data sets showed that the dominant AM fungal type in each community was different and not a widespread generalist. 4. We conclude that a common community structure is present in AM fungal communities from different habitats. The fit to log-normal and broken-stick models suggests the influence of niche differentiation structuring these communities. However, the consistently observed overdominance indicates that local adaptation and stochastic processes may also play important roles in structuring these communities, and we propose a mechanism to explain overdominance in AM fungal communities. 5. Synthesis. This paper applies ecological models derived from studies on larger organisms to microbial communities. Results from this study suggest that a common log-normal SAD is likely to be observed across both microbial and macro taxa. However, due to the distinctive features of microbial biology, some noticeable differences, such as heavy overdominance, may lead to unique structures in microbial communities. This research not only highlights that, to a first approximation, microbial communities follow similar processes and have similar patterns to those of macroorganisms, but also the need for large-scale microbial data sets, if we are to understand the patterns and processes regulating global biodiversity.	2010	98	10.1111/j.1365-2745.2009.01622.x
Wakelin, SA; Chu, GX; Lardner, R; Liang, YC; McLaughlin, M	A single application of Cu to field soil has long-term effects on bacterial community structure, diversity, and soil processes	PEDOBIOLOGIA	Long-term diversity-disturbance responses of soil bacterial communities to copper were determined from field-soils (Spalding; South Australia) exposed to Cu in doses ranging from 0 through to 4012 mg Cu kg(-1) soil. Nearly 6 years after application of Cu, the structure of the total bacterial community showed change over the Cu gradient (PCR-DGGE profiling). 16S rRNA clone libraries, generated from unexposed and exposed (1003 mg Cu added kg(-1) soil) treatments, had significantly different taxa composition, In particular, Acidobacteria were abundant in unexposed soil but were nearly absent from the Cu-exposed sample (P<0.05), which was dominated by Firmicute bacteria (P<0.05). Analysis of community profiles of Acidobacteria, Bacillus, Pseudomonas and Sphingomonas showed significant changes in structural composition with increasing soil Cu. The diversity (Simpsons index) of the Acidobacteria community was more sensitive to increasing concentrations of CaCl-extractable soil Cu (Cu(Ext)) than other groups, with decline in diversity occurring at 0.13 Cu(Ext) mg kg(-1) soil. In contrast, diversity in the Bacillus community increased until 10.4 Cu(Ext) mg kg(-1) soil, showing that this group was 2 orders of magnitude more resistant to Cu than Acidobacteria. Sphingomonas was the most resistant to Cu: however, this group along with Pseudomonas represented only a small percentage of total soil bacteria. Changes in bacterial community structure, but not diversity, were concomitant with a decrease in catabolic function (BioLog). Reduction in function followed a dose-response pattern with Cu(Ext) levels (R(2)=0.86). The EC(50) for functional loss was 0.21 Cu(Ext) mg kg(-1) soil, which coincided with loss of Acidobacteria diversity. The microbial responses were confirmed as being due to Cu and not shifts in soil pH (from use of CuSO(4)) as parallel Zn-based field plots (ZnSO(4)) were dissimilar. Changes in the diversity of most bacterial groups with soil Cu followed a unimodal response - i.e. diversity initially increased with Cu addition until a critical value was reached, whereupon it sharply decreased. These responses are indicative of the intermediate-disturbance-hypothesis, a macroecological theory that has not been widely tested in environmental microbial ecosystems. Crown Copyright (C) 2009 Published by Elsevier GmbH. All rights reserved.	2010	53	10.1016/j.pedobi.2009.09.002
Guernier, V; Guegan, JF	May Rapoports Rule Apply to Human Associated Pathogens?	ECOHEALTH	Many debates surround the generalization of Rapoports rule (i.e., the presence of a positive correlation between range size and latitude); however, little attention has been devoted to this spatial pattern (1) worldwide and (2) for pathogenic microorganisms. In this study, we analyzed this relationship for 290 human pathogenic species dispersed throughout the world to test whether pathogenic organisms with different ecological niches and strategies will show this trend. The midpoint method was used to calculate the correlation between the geographical range size and the latitude applied to different subsets of pathogens, including taxonomic subdivisions (bacteria, viruses, helminths, protozoans, and fungi) and categories based on transmission mode and host specificity. It is assumed that Rapoports spatial pattern may exist for human infectious diseases, whatever hemisphere is considered, for 5 to 7 of 8 of the selected groups, depending on the pathogen species included. This is the first study performed to investigate Rapoports pattern at a global scale for various pathogenic organisms. We also discuss how three well-known spatial patterns of diversity, i.e., latitudinal gradient, nested species pattern, and Rapoports rule, may vary together to produce the actual large-scale geographical distribution of human pathogenic species observed on Earth. These findings have important messages for understanding the distribution and the diffusion of human pathogenic species; however, further studies are needed to investigate the exact underlying mechanisms responsible for those patterns.	2009	6	10.1007/s10393-010-0290-5
Li, WKW	From cytometry to macroecology: a quarter century quest in microbial oceanography	AQUATIC MICROBIAL ECOLOGY	A quarter of a century has passed since the contemporary ecological role of water column microbes was first articulated. It was also about a quarter of a century ago that 2 other seemingly unrelated developments first appeared: the application of flow cytometry for analysis of marine microbes and the statistical approach of macroecology for the analysis of complex ecological systems. These two developments now meet at the interface of microbial oceanography. The combination of these developments, termed cytometric macroecology, provides an avenue to explore general theories of ecology and biogeography, as well as a means to address environmental issues of long-term change. This case study examines the abundance of picoeukaryotic phytoplankton from weekly to multiyear time scales and from local to global space scales. Cytometric macroecology identifies patterns of regularity arising from flexible contingent circumstances, some of which-like anthropogenic disruptions-are of special interest because they appear outside the bounds of natural variability.	2009	57	10.3354/ame01328
Bryant, JA; Lamanna, C; Morlon, H; Kerkhoff, AJ; Enquist, BJ; Green, JL	Microbes on mountainsides: Contrasting elevational patterns of bacterial and plant diversity	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	The study of elevational diversity gradients dates back to the foundation of biogeography. Although elevational patterns of plant and animal diversity have been studied for centuries, such patterns have not been reported for microorganisms and remain poorly understood. Here, in an effort to assess the generality of elevational diversity patterns, we examined soil bacterial and plant diversity along an elevation gradient. To gain insight into the forces that structure these patterns, we adopted a multifaceted approach to incorporate information about the structure, diversity, and spatial turnover of montane communities in a phylogenetic context. We found that observed patterns of plant and bacterial diversity were fundamentally different. While bacterial taxon richness and phylogenetic diversity decreased monotonically from the lowest to highest elevations, plants followed a unimodal pattern, with a peak in richness and phylogenetic diversity at mid-elevations. At all elevations bacterial communities had a tendency to be phylogenetically clustered, containing closely related taxa. In contrast, plant communities did not exhibit a uniform phylogenetic structure across the gradient: they became more overdispersed with increasing elevation, containing distantly related taxa. Finally, a metric of phylogenetic beta-diversity showed that bacterial lineages were not randomly distributed, but rather exhibited significant spatial structure across the gradient, whereas plant lineages did not exhibit a significant phylogenetic signal. Quantifying the influence of sample scale in intertaxonomic comparisons remains a challenge. Nevertheless, our findings suggest that the forces structuring microorganism and macroorganism communities along elevational gradients differ.	2008	105	10.1073/pnas.0801920105
Bent, SJ; Forney, LJ	The tragedy of the uncommon: understanding limitations in the analysis of microbial diversity	ISME JOURNAL	Molecular microbial community analysis methods have revolutionized our understanding of the diversity and distribution of bacteria, archaea and microbial eukaryotes. The information obtained has adequately demonstrated that the analysis of microbial model systems can provide important insights into ecosystem function and stability. However, the terminology and metrics used in macroecology must be applied cautiously because the methods available to characterize microbial diversity are inherently limited in their ability to detect the many numerically minor constituents of microbial communities. In this review, we focus on the use of indices to quantify the diversity found in microbial communities, and on the methods used to generate the data from which those indices are calculated. Useful conclusions regarding diversity can only be deduced if the properties of the various methods used are well understood. The commonly used diversity metrics differ in the weight they give to organisms that differ in abundance, so understanding the properties of these metrics is essential. In this review, we illustrate important methodological and metric-dependent differences using simulated communities. We conclude that the assessment of richness in complex communities is futile without extensive sampling, and that some diversity indices can be estimated with reasonable accuracy through the analysis of clone libraries, but not from community fingerprint data.	2008	2	10.1038/ismej.2008.44
