AU	TI	SO	AB	PY	VL	DI
Abell, GCJ; Bowman, JP	Ecological and biogeographic relationships of class Flavobacteria in the Southern Ocean	FEMS MICROBIOLOGY ECOLOGY	The abundance, spatial distribution and diversity of class Flavobacteria were investigated in the Southern Ocean euphotic zone across a latitudinal transect and in the ice pack off Eastern Antarctica. Surface seawater samples filter-fractionated into 0.8 mum particulate and 0.2 m planktonic fractions were investigated with different molecular techniques. The abundance of particle-associated Flavobacteria, ascertained with real-time PCR and DGGE band analysis using Flavobacteria-specific primers, was found to be significantly higher in Polar Front Zone (PFZ) and Antarctic Zone (AZ) water samples than in nutrient limited Temperate Zone (TZ) and Sub-Antarctic Zone (SAZ) waters. Abundance of particle-associated Flavobacteria correlated positively with seawater chlorophyll a and nutrient concentrations, suggesting that increased Flavobacteria abundance may relate to enhanced primary production in the PFZ and AZ. This is supported by comparison of DGGE profiles that demonstrated significant differences in the total Flavobacteria community structure and 16S rRNA gene diversity between samples from the PFZ and AZ and those from TZ and SAZ. Sequence analysis revealed a broad diversity amongst class Flavobacteria in the Southern Ocean with several Flavobacteria clades detected in PFZ and AZ waters not detected in TZ and SAZ waters that putatively represent psychrophilic taxa. Sequence data included a large, so far uncultivated, cosmopolitan phylogenetic clade (DE cluster 2) that is distributed throughout the Southern Ocean. (C) 2004 Federation of European Microbiological Societies. Published by Elsevier B.V. All rights reserved.	2005	51	10.1016/j.femsec.2004.09.001
Usher, KM; Sutton, DC; Toze, S; Kuo, J; Fromont, J	Inter-generational transmission of microbial symbionts in the marine sponge Chondrilla australiensis (Demospongiae)	MARINE AND FRESHWATER RESEARCH	Mechanisms for the biparental transmission of microbial symbionts to offspring in the marine sponge Chondrilla australiensis are reported. The observation of microbial mutualists in the sperm of C. australiensis is the first report of this kind in any organism, as far as we are aware. The developing eggs were shown by transmission electron microscopy (TEM) to incorporate intercellular cyanobacterial and bacterial symbionts. Nurse cells appeared to transport cyanobacterial symbionts from the surface layers of the sponge to eggs deeper in the matrix, where they were incorporated into the egg cytoplasm prior to spawning. This suggests that a host mechanism exists to actively recognise and incorporate symbionts, ensuring that larvae contain these mutualists before settlement. In addition, an average of 1.64% of mature sperm of C. australiensis contained cyanobacterial symbionts in their cytoplasm. The successful transmission of cyanobacterial symbionts to larvae was demonstrated by autofluorescent microscopy and TEM. The occurrence of organisms with functional mechanisms for transmission of symbionts from both parents to offspring provides the potential for new insights into the nature of host-symbiont interactions.	2005	56	10.1071/MF04304
McKiness, ZP; Cavanaugh, CM	The ubiquitous mussel: Bathymodiolus aff. brevior symbiosis at the Central Indian Ridge hydrothermal vents	MARINE ECOLOGY PROGRESS SERIES	The discovery and exploration of hydrothermal vents on the Central Indian Ridge (CIR) yielded invaluable samples for further resolution of the biogeography of chemoautotrophic symbioses. Mytilid mussels were collected from 2 CIR hydrothermal vent fields and preliminary molecular analyses suggested phylogenetic affinity with the western Pacific vent mussel Bathymodiolus brevior. Resolving whether this mussel, designated B. aff. brevior, hosts a dual symbiosis, as characterized for the 2 Mid-Atlantic Ridge hydrothermal vent mussel species, or a single chemoautotrophic symbiosis, as seen in the Pacific vent mussel species, will provide insight into the evolutionary history of mytilid symbioses. Ultrastructural, physiological, and molecular evidence are reported herein which support the presence of a single endosymbiont phylotype with chemoautotrophic metabolism. Phylogenetic analyses placed this symbiont in the same clade as the vesicomyid clam symbionts, prompting discussion regarding the evolutionary origin of chemoautotrophic symbioses in vent bivalves.	2005	295	10.3354/meps295183
Levin, LA	Ecology of cold seep sediments: Interactions of fauna with flow, chemistry and microbes	OCEANOGRAPHY AND MARINE BIOLOGY - AN ANNUAL REVIEW, VOL. 43	Cold seeps occur in geologically active and passive continental margins, where pore waters enriched in methane are forced upward through the sediments by pressure gradients. The advective supply of methane leads to dense microbial communities with high metabolic rates. Anaerobic methane oxidation presumably coupled to sulphate reduction facilitates formation of carbonates and, in many places, generates extremely high concentrations of hydrogen sulphide in pore waters. Increased food supply, availability of hard substratum and high concentrations of methane and sulphide supplied to free-living and symbiotic bacteria provide the basis for the complex ecosystems found at these sites. This review examines the structures of animal communities in seep sediments and how they are shaped by hydrologic, geochemical and microbial processes. The full size range of biota is addressed but emphasis is on the mid-size sediment-dwelling infauna (foraminiferans, metazoan meiofauna and macrofauna), which have received less attention than megafauna or microbes. Megafaunal biomass at seeps, which far exceeds that of surrounding non-seep sediments, is dominated by bivalves (mytilids, vesicomyids, lucinids and thyasirids) and vestimentiferan tube worms, with pogonophorans, cladorhizid sponges, gastropods and shrimp sometimes abundant. In contrast, seep sediments at shelf and upper slope depths have infaunal densities that often differ very little from those in ambient sediments. At greater depths, seep infauna exhibit enhanced densities, modified composition and reduced diversity relative to background sediments. Dorvilleid, hesionid and ampharetid polychaetes, nematodes, and calcareous foraminiferans are dominant. There is extensive spatial heterogeneity of microbes and higher organisms at seeps. Specialized infaunal communities are associated with different seep habitats (microbial mats, clam beds, mussel beds and tube worms aggregations) and with different vertical zones in the sediment. Whereas fluid flow and associated porewater properties, in particular sulphide concentration, appear to regulate the distribution, physiological adaptations and sometimes behaviour of many seep biota, sometimes the reverse is true. Animal-microbe interactions at seeps are complex and involve symbioses, heterotrophic nutrition, geochemical feedbacks and habitat structure. Nutrition of seep fauna varies, with thiotrophic and methanotrophic symbiotic bacteria fueling most of the megafaunal forms but macrofauna and most meiofauna are mainly heterotrophic. Macrofaunal food sources are largely photosynthesis-based at shallower seeps but reflect carbon fixation by chemosynthesis and considerable incorporation of methane-derived C at deeper seeps. Export of seep carbon appears to be highly localized based on limited studies in the Gulf of Mexico. Seep ecosystems remain one of the oceans true frontiers. Seep sediments represent some of the most extreme marine conditions and offer unbounded opportunities for discovery in the realms of animal-microbe-geochemical interactions, physiology, trophic ecology, biogeography, systematics and evolution.	2005	43	10.1201/9781420037449.ch1
Morowitz, H; Allen, JP; Nelson, M; Alling, A	Closure as a scientific concept and its application to ecosystem ecology and the science of the biosphere	SPACE LIFE SCIENCES: GRAVITY-RELATED EFFECTS ON PLANTS AND SPACEFLIGHT AND MAN-MADE ENVIRONMENTS ON BIOLOGICAL SYSTEMS	Closure is a key concept in the physical sciences that has infrequently been used in ecology. The paper reviews Closure to the flow of matter and energy (adiabatic walls) and Closure to the flow of matter (diathermal walls). A system with rigid adiabatic walls will degrade eventually to chemical equilibrium, a state of maximum entropy. A third type of closure involves semi-permeable walls permitting the flow of one or more types of chemicals. These closure concepts were important to the development of classical thermodynamics and statistical mechanics in the 19th and 20th centuries. Equilibrium is often used to describe a time independent steady state. ThiS usage leads to Confusion, because equilibrium has Such a precise meaning in thermal physics. All living systems are far-from-equilibrium and life cannot persist without the flow of energy. The Earth is an almost materially closed system. Only a small amount of cosmic matter is captured by the Earths gravitational field and only a small fraction of lighter elements escape that field. The Earth receives photon flux from the sun and generates thermal energy from the planetary decay of radioisotopes. A hypothesis can be advanced that the planetary biosphere exists in part because of material closure due to gravitation. In the science of ecology partial material closure has been introduced in limnology and island ecology. This has advanced biogeographical theory and systems ecology. The development in the past half century of first balanced aquaria and terrariums, and then partially materially closed microcosms and mesocosms has also greatly aided the development of ecology as an experimental rather than merely descriptive science. All the above systems are open atmospherically, and often have some water and nutrient inputs. The development of truly materially closed man-made systems offers further scope for the development of experimental ecology. The paper reviews and defines the various types of closed ecological systems: Class 1: natural planetary biospheres (like the Earths); and Class 2: man-made systems which range from laboratory microbial ecospheres to ones capable of human life support: Controlled Environmental Life Support Systems (CELSS such as are being developed by NASA and the European Space Agency), Closed Ecological Systems (such as Bios-3 at the Institute of Biophysics in Krasnoyarsk, Russia and the Biosphere 2 Test Module) to mini-biospheric systems with a complexity of internal ecosystems (e.g., Biosphere 2 and the Closed Ecology Experimental Facility, CEEF, in Japan). (c) 2005 COSPAR. Published by Elsevier Ltd. All rights reserved.	2005	36	10.1016/j.asr.2005.06.045
Strong, DT; De Wever, H; Merckx, R; Recous, S	Spatial location of carbon decomposition in the soil pore system	EUROPEAN JOURNAL OF SOIL SCIENCE	We sought to examine the distribution of carbon (C) decomposition within the framework of the soil pore system. Soils were sampled from a transect having a natural gradient in pore-size distribution. After the addition of labelled wheat straw (C-13) the repacked soil columns were incubated (25degreesC) at soil water matric potentials of either -75 kPa or -5 kPa and for either 4 or 90 days. Pore-size distribution was determined for each soil column after incubation and soils were then analysed for soluble C, label-derived residual C, label-derived and native biomass C, nematode abundance, and ergosterol concentration as an indicator of fungal biomass. Overall, the data suggested that pore-size distribution and its interaction with soil water give rise to a highly stratified biogeography of organisms through the pore system. This results in different rates of decomposition in pores of different size. Added plant material seemed to decompose most rapidly in soils with a relatively large volume of pores with neck diameters c. 15-60 mum and most slowly in soils with large volumes of pores with neck diameters < 4 mum. Regression analysis suggested that at matric potentials of both -75 kPa and -5 kPa the fastest decomposition of organic substrate occurred close to the gas-water interface. This analysis also implied that slower rates of decomposition occur in the pore class 60-300 mum. Correlations between the mass of soil biota and the pore volume of each pore class point to the importance of fungi and possibly nematodes in the rapid decomposition of C in the pores c. 15-60 mum during the early stages of decomposition.	2004	55	10.1111/j.1365-2389.2004.00639.x
Shinohara, A; Suzuki, H; Tsuchiya, K; Zhang, YP; Luo, J; Jiang, XL; Wang, YX; Campbell, KL	Evolution and biogeography of talpid moles from continental East Asia and the Japanese islands inferred from mitochondrial and nuclear gene sequences	ZOOLOGICAL SCIENCE	We sequenced the cytochrome b gene from two little-studied mammal species from the highlands of Southwest China, the long-tailed mole Scaptonyx fusicaudus and the gracile shrew-like mole Uropsilus gracilis. This data was used to examine the phylogenetic relationships among 19 talpid species within the family Talpidae (Mammalia: Eulipotyphla). Cytochrome b gene trees supported a basal placement of shrew-like moles (Uropsilus) within the Talpidae, and suggested that fossorial specializations arose twice during talpid evolution. To assess the evolutionary relationships of moles endemic to this region, we additionally sequenced the 12S rRNA gene and the nuclear recombination-activating gene-1 from eight and ten East Asian taxa, respectively. Analyses of these single and concatenated data sets suggested that East Asian shrew moles diverged prior to the evolution of fossorial Eurasian moles. However, we were unable to determine whether semi-fossorial shrew moles are monophyletic. In contrast, fossorial Eurasian genera (Talpa, Mogera and Euroscaptor) were consistently found to form a monophyletic clade, with Mogera and Euroscaptor representing sister taxa. Furthermore, this fossorial clade grouped with the semi-aquatic Desmana, although with fairly low (35-62%) bootstrap support. Mogera imaizumii was found to be more closely related to M. wogura than to M. tokudae. This implies that the ancestors of these three species entered Japan from the Asian continent in this order via a series of migration events, suggesting that the Japanese Islands have played an important role in preserving mole lineages from ancient to recent times.	2004	21	10.2108/zsj.21.1177
Tzeneva, VA; Li, YG; Felske, ADM; de Vos, WM; Akkermans, ADL; Vaughan, EE; Smidt, H	Development and application of a selective PCR-denaturing gradient gel electrophoresis approach to detect a recently cultivated Bacillus group predominant in soil	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	The worldwide presence of a hitherto-nondescribed group of predominant soil microorganisms related to Bacillus benzoevorans was analyzed after development of two sets of selective primers targeting 16S rRNA genes in combination with denaturing gradient gel electrophoresis (DGGE). The high abundance and cultivability of at least some of these microorganisms makes them an appropriate subject for studies on their biogeographical dissemination and diversity. Since cultivability can vary significantly with the physiological state and even between closely related strains, we developed a culture-independent 16S rRNA gene-targeted DGGE fingerprinting protocol for the detection of these bacteria from soil samples. The composition of the B. benzoevorans relatives in the soil samples from The Netherlands, Bulgaria, Russia, Pakistan, and Portugal showed remarkable differences between the different countries. Differences in the DGGE profiles of these communities in archived soil samples from the Dutch Wieringermeer polder were observed over time during which a shift from anaerobic to aerobic and from saline to freshwater conditions occurred. To complement the molecular methods, we additionally cultivated B. benzoevorans-related strains from all of the soil samples. The highest number of B. benzoevorans relatives was found in the soils from the northern part of The Netherlands. The present study contributes to our knowledge of the diversity and abundance of this interesting group of microbes in soils throughout the world.	2004	70	10.1128/AEM.70.10.5801-5809.2004
Blum, LK; Roberts, MS; Garland, JL; Mills, AL	Distribution of microbial communities associated with the dominant high marsh plants and sediments of the United States east coast	MICROBIAL ECOLOGY	Microbial communities in the sediment and associated with the dominant type of standing dead plant were collected from the high marsh zones of 10 sites along the eastern coast of the United States from Maine to Florida. Microbial community composition was examined using T-RFLP, and bacterial and fungal abundance was determined microscopically. Within the sediment, community composition was strongly correlated with latitude, indicating that biogeographical factors are important determinants of sediment community composition, whereas abundance was positively and strongly correlated with sediment organic matter content. A strong biogeographical effect was observed for both bacterial and fungal abundance on standing dead plants, but there was no clear relationship between community composition and latitude. Microbial community composition was more similar among plants of the same type (i.e., related plant species) suggesting that plant type (i.e., substrate quality) is primarily responsible for the determining community composition on standing dead plants.	2004	48	10.1007/s00248-003-1051-6
He, JS; Wang, ZQ; Fang, JY	Issues and prospects of belowground ecology with special reference to global climate change	CHINESE SCIENCE BULLETIN	The theory of ecology is based on over 100 a of research and investigation, all centered on aboveground patterns and processes. However, as contemporary ecologists are increasingly acknowledging, belowground structures, functions, and processes are some of the most poorly understood areas in ecology. This lack of understanding of belowground ecological processes seriously restricts the advance of global change research. The interdisciplinary field of belowground ecology began to flourish in the 1990s, along with the expansion of global change research, and quickly gained momentum. Belowground ecology aims to investigate belowground structures, functions, and processes, as well as their relationships with corresponding aboveground features, emphasizing the responses of belowground systems under global change conditions. Key research areas include root ecology, belowground animals, and soil microorganisms. This review summarizes and analyzes the relationships between above-and belowground ecosystems, root ecology, root biogeography, belowground biodiversity, as well as research areas with particular challenges and progress. This commentary emphasizes certain theoretical issues concerning the responses of belowground processes to global change, and concludes that belowground ecology is a critical research priority in the 21st century.	2004	49	10.1360/03wd0558
Glaeser, J; Overmann, J	Biogeography, evolution, and diversity of epibionts in phototrophic consortia	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	Motile phototrophic consortia are highly regular associations in which numerous cells of green sulfur bacteria surround a flagellated colorless beta-proteobacterium in the center. To date, seven different morphological types of such consortia have been described. In addition, two immotile associations involving green sulfur bacteria are known. By employing a culture-independent approach, different types of phototrophic consortia were mechanically isolated by micromanipulation from 14 freshwater environments, and partial 16S rRNA gene sequences of the green sulfur bacterial epibionts were determined. In the majority of the lakes investigated, different types of phototrophic consortia were found to co-occur. In all cases, phototrophic consortia with the same morphology from the same habitat contained only a single epibiont phylotype. However, morphologically indistinguishable phototrophic consortia collected from different lakes contained different epibionts. Overall, 19 different types of epibionts were detected in the present study. Whereas the epibionts within one geographic region were very similar (Dice coefficient, 0.582), only two types of epibionts were found to occur on both the European and North American continents (Dice coefficient, 0.190). None or the epibiont 16S rRNA gene sequences have been detected so far in free-living green sulfur bacteria, suggesting that the interaction between epibionts and chemotrophic bacteria in the phototrophic consortia is an obligate interaction. Based on our phylogenetic analysis, the epibiont sequences are not monophyletic. Thus, the ability to form symbiotic associations either arose independently from different ancestors or was present in a common ancestor prior to the radiation of green sulfur bacteria and the transition to the free-living state in independent lineages. The present study thus demonstrates that there is great diversity and nonrandom geographical distribution of phototrophic consortia in the natural environment.	2004	70	10.1128/AEM.70.8.4821-4830.2004
Jaspers, E; Overmann, J	Ecological significance of microdiversity: Identical 16S rRNA gene sequences can be found in bacteria with highly divergent genomes and ecophysiologies	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	A combination of cultivation-based methods with a molecular biological approach was used to investigate whether planktonic bacteria with identical 16S rRNA gene sequences can represent distinct eco- and genotypes. A set of 11 strains of Brevundimonas alba were isolated from a bacterial freshwater community by conventional plating or by using a liquid most-probable-number (MPN) dilution series. These strains had identical 16S rRNA gene sequences and represented the dominant phylotype in the plateable fraction, as well as in the highest positive dilutions of the MPN series. However, internally transcribed spacer and enterobacterial repetitive intergenic consensus PCR fingerprinting analyses, as well as DNA-DNA hybridization analyses, revealed great genetic diversity among the 11 strains. Each strain utilized a specific combination of 59 carbon substrates, and the niche overlap indices were low, suggesting that each strain occupied a different ecological niche. In dialysis cultures incubated in situ, each strain had a different growth rate and cell yield. We thus demonstrated that the B. alba strains represent distinct populations with genetically determined adaptations and probably occupy different ecological niches. Our results have implications for assessment of the diversity and biogeography of bacteria and increase the perception of natural diversity beyond the level of 16S rRNA gene sequences.	2004	70	10.1128/AEM.70.8.4831-4839.2004
Acinas, SG; Klepac-Ceraj, V; Hunt, DE; Pharino, C; Ceraj, I; Distel, DL; Polz, MF	Fine-scale phylogenetic architecture of a complex bacterial community	NATURE	Although molecular data have revealed the vast scope of microbial diversity(1), two fundamental questions remain unanswered even for well-defined natural microbial communities: how many bacterial types co-exist, and are such types naturally organized into phylogenetically discrete units of potential ecological significance? It has been argued that without such information, the environmental function, population biology and biogeography of microorganisms cannot be rigorously explored(2). Here we address these questions by comprehensive sampling of two large 16S ribosomal RNA clone libraries from a coastal bacterioplankton community. We show that compensation for artefacts generated by common library construction techniques reveals fine-scale patterns of community composition. At least 516 ribotypes ( unique rRNA sequences) were detected in the sample and, by statistical extrapolation, at least 1,633 co-existing ribotypes in the sampled population. More than 50% of the ribotypes fall into discrete clusters containing less than 1% sequence divergence. This pattern cannot be accounted for by interoperon variation, indicating a large predominance of closely related taxa in this community. We propose that such microdiverse clusters arise by selective sweeps and persist because competitive mechanisms are too weak to purge diversity from within them.	2004	430	10.1038/nature02649
Breitbart, M; Miyake, JH; Rohwer, F	Global distribution of nearly identical phage-encoded DNA sequences	FEMS MICROBIOLOGY LETTERS	Phages, the most abundant biological entities on the planet, play important roles in biogeochemical cycling, horizontal gene transfer, and defining microbial community composition. However, very little is known about phage diversity or biogeography, and there has not yet been a systematic effort to compare the phages found in different ecosystems. Here, we report that T7-like Podophage DNA polymerase sequences occur in every major biome investigated, including marine, freshwater, sediment, terrestrial, extreme, and metazoan-associated. The majority of these sequences belong to a unique clade that is only distantly related to cultured isolates. Some identical T7-like phage-encoded DNA polymerase genes from this clade were >99% conserved at the nucleotide level in multiple different environments, suggesting that these phages are moving between biomes in recent evolutionary time and that the global genomic pool for T7-like phages may be smaller than previously hypothesized. (C) 2004 Federation of European Microbiological Societies. Published by Elsevier B.V. All rights reserved.	2004	236	10.1016/j.femsle.2004.05.042
Bowman, JP	Psychrophilic prokaryote structural-functional relationships, biogeography and evolution within marine sediment	CELLULAR AND MOLECULAR BIOLOGY	Prokaryote diversity has been found to be surprisingly high in cold marine sediments with numerous clades detected spread throughout many phyla. Marine benthic sediment clades are largely ecotypically distinct and autochthonous. Since almost all marine sediment prokaryotic taxa have yet to be cultivated, functionality is currently overwhelmingly cryptic for most benthic prokaryotic taxa except those falling into specific lineages for which there is cultivation or detailed biogeochemical data. Multivariate statistical comparisons of 16S rRNA gene sequence and denaturing gradient gel electrophoresis (DGGE) data show distinct distribution patterns of prokaryotic communities in sediment layers. By comparison geographical differences and differences related to the physical texture and organic content seem to result in generally smaller differences.	2004	50	
Ferreira, CEL; Floeter, SR; Gasparini, JL; Ferreira, BP; Joyeux, JC	Trophic structure patterns of Brazilian reef fishes: a latitudinal comparison	JOURNAL OF BIOGEOGRAPHY	Aim To investigate how reef fish trophic structure responds to latitudinal changes, using a simple model: the extensive Brazilian coast. Location Six Brazilian tropical and subtropical coral and rocky coastal reefs, and the oceanic island of Atol das Rocas, between latitudes 0degrees and 27degrees S. Methods Underwater visual census data collected by the authors (five locations) or obtained from the literature (two locations) were used to estimate the relative abundance of 123 fish species belonging to 33 reef-associated families. Cryptic species were excluded from the analysis. Fishes were grouped in eight trophic categories: roving herbivores, territorial herbivores, mobile invertebrate feeders, sessile invertebrate feeders, omnivores, planktivores, piscivores and carnivores. After a series of detailed predictions based on phylogeny, physiological constraints and anthropogenic impacts was established, the community trophic structure was analysed along a latitudinal gradient and among coastal, mid-shore and oceanic sites. Results The trophic structure of Brazilian reef fish assemblages clearly changed with latitude. Roving herbivores such as scarids and acanthurids were proportionally more abundant at low latitudes. The browsing herbivores kyphosids followed an opposite latitudinal pattern. The parrotfish genus Sparisoma, more plastic in its feeding habits than Scarus, presented wider distribution. The relative abundance of territorial herbivores did not decrease towards higher latitudes. Mobile invertebrate feeders were the most important (in low latitudes) or the second most important trophic guild (in high latitudes) at all coastal sites. Sessile invertebrate feeders did not show any clear latitudinal trend, despite an expected increase in abundance towards low latitudes. Omnivores dominated high latitude reefs (27degrees S) and planktivores the oceanic island Atol das Rocas. Piscivores and carnivores were proportionally better represented in high latitudes. Main conclusions Latitudinal patterns seem to be influenced by phylogeny, physiological constraints (mainly related to temperature), and also by anthropogenic impacts. Grazing scarids and acanthurids are largely restricted to tropical reefs and show an abrupt decline beyond 23degrees S. This does not reflect the amount of algae present, but probably temperature-dependent physiological constraints. Other herbivores seem to overcome this through symbiotic microbial digestive processes (kyphosids), manipulating the structure of algal turfs or increasing animal protein from within the territory (pomacentrids). Omnivores dominate the southern sites Arraial do Cabo and Arvoredo, being more adapted to environment constraints related to seasonal and/or stochastic shifts. Large carnivores (including piscivores) extend farther into high-latitude habitats, apparently not constrained by thermal thresholds that limit the herbivores. Overfishing and/or ornamental harvesting certainly has been modifying local fish communities, but could not be detected properly at the large-scale patterns found in this study. The data presented put in evidence for the first time how reef fish trophic structure behave in the extensive south-western Atlantic latitudinal gradient.	2004	31	10.1111/j.1365-2699.2004.01044.x
Jones, BW; Nishiguchi, MK	Counterillumination in the hawaiian bobtail squid, Euprymna scolopes Berry (Mollusca : Cephalopoda)	MARINE BIOLOGY	The mutualism between the Hawaiian bobtail squid Euprymna scolopes and the luminescent symbiont Vibrio fischeri has been used extensively as a model system for studies ranging from co-speciation and biogeography to gene regulation and the evolution of pathogenesis. In this association, the luminescent bacterium V. fischeri is housed in a complex light organ within the mantle cavity of E. scolopes. Prior hypotheses have assumed that sepiolid squids in general utilize the bioluminescence produced by their V. fischeri symbionts for counterillumination, a behavior that helps squid camouflage themselves by matching down-welling moonlight via silhouette reduction. This assumption, based solely on the morphology of the squid light organ, has never been empirically tested for Euprymna in the laboratory. Here, we present data demonstrating that E. scolopes can modify the intensity of light produced by V. fischeri in the light organ as down-welling light intensity changes. Bacterial bioluminescence from the light organ is directly correlated with down-welling light intensity, suggesting that E. scolopes individuals utilize and control V. fischeri luminescence for counterillumination.	2004	144	10.1007/s00227-003-1285-3
Grundmann, GL	Spatial scales of soil bacterial diversity - the size of a clone	FEMS MICROBIOLOGY ECOLOGY	The spatial distribution of the tremendous bacterial diversity in soil partially depends on the broad range of scales of soil physical structures and the size of bacteria. The aim of this article is to collect information on spatial distribution of bacteria, the genetic structure of bacterial populations and communities, and on spatial constraints that operate in soil. This has been addressed by studying the spatial pattern of micro-habitats for various bacterial types and the spatial spread of clones in soil environment. The clones were considered as the units of genetic population structure. Experimental findings from a number of studies provide evidence that in soils a clone and a micro-colony are not necessarily identical. For some bacterial types, members of the same clone have been found far apart. Besides, micro-colonies of a few cells have also been reported. Short-range cell movements seem to be common in soil, in agreement with the observation of high small-scale diversity (millimetre scale). The mechanisms for the spread of clones are complex and probably operate at different spatial scales, even for soil bacteria with no specific vectors. The hypothesis underlying the study of the spatial dimension of diversity is that it can reveal mechanisms of diversity maintenance and contribute to their evaluation, complementing available knowledge of genetic processes. (C) 2004 Federation of European Microbiological Societies. Published by Elsevier B.V. All rights reserved.	2004	48	10.1016/j.femsec.2004.01.010
Vivanco, JM; Bais, HP; Stermitz, FR; Thelen, GC; Callaway, RM	Biogeographical variation in community response to root allelochemistry: novel weapons and exotic invasion	ECOLOGY LETTERS	Centaurea diffusa is one of the most destructive invasive weeds in the western USA and allelopathy appears to contribute to its invasiveness (Callaway & Aschehoug 2000). Here we identify a chemical from the root exudates of C. diffusa, 8-hydroxyquinoline, not previously reported as a natural product, and find that it varies biogeographically in its natural concentration and its effect as an allelochemical. 8-Hydroxyquinoline is at least three times more concentrated in C. diffusa-invaded North American soils than in this weeds native Eurasian soils and has stronger phytotoxic effects on grass species from North America than on grass species from Eurasia. Furthermore, experimental communities built from North American plant species are far more susceptible to invasion by C. diffusa than communities built from Eurasian species, regardless of the biogeographical origin of the soil biota. Sterilization of North American soils suppressed C. diffusa more than sterilization of Eurasian soils, indicating that North American soil biota may also promote invasion by C. diffusa. Eurasian plants and soil microbes may have evolved natural resistance to 8-hydroxyquinoline while North American plants have not, suggesting a remarkable potential for evolutionary compatibility and homeostasis among plants within natural communities and a mechanism by which exotic weeds destroy these communities.	2004	7	10.1111/j.1461-0248.2004.00576.x
Crump, BC; Hopkinson, CS; Sogin, ML; Hobbie, JE	Microbial biogeography along an estuarine salinity gradient: Combined influences of bacterial growth and residence time	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	Shifts in bacterioplankton community composition along the salinity gradient of the Parker River estuary and Plum Island Sound, in northeastern Massachusetts, were related to residence time and bacterial community doubling time in spring, summer, and fall seasons. Bacterial community composition was characterized with denaturing gradient gel electrophoresis (DGGE) of PCR-amplified 16S ribosomal DNA. Average community doubling time was calculated from bacterial production ([C-14] leucine incorporation) and bacterial abundance (direct counts). Freshwater and marine populations advected into the estuary represented a large fraction of the bacterioplankton community in all seasons. However, a unique estuarine community formed at intermediate salinities in summer and fall, when average doubling time was much shorter than water residence time, but not in spring, when doubling time was similar to residence time. Sequencing of DNA in DGGE bands demonstrated that most bands represented single phylotypes and that matching bands from different samples represented identical phylotypes. Most river and coastal ocean bacterioplankton were members of common freshwater and marine phylogenetic clusters within the phyla Proteobacteria, Bacteroidetes, and Actinobacteria. Estuarine bacterioplankton also belonged to these phyla but were related to clones and isolates from several different environments, including marine water columns, freshwater sediments, and soil.	2004	70	10.1128/AEM.70.3.1494-1505.2004
Etges, WJ; Levitan, M	Palaeoclimatic variation, adaptation and biogeography of inversion polymorphisms in natural populations of Drosophila robusta	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY	Studies of natural and sexual selection in wild populations of Drosophila have historically provided strong inference for the maintenance of inversion polymorphism. Analysis of geographical variation in the Drosophila robusta chromosomal data collected over more than 50 years from 133 natural populations across eastern North America has confirmed several north-south and east-west clines in the frequencies of some gene arrangements and linked arrangement combinations. Patterns of geographical variation, including several north-south clines, revealed by regression and spatial autocorrelation analyses are concordant with palaeoclimatic shifts, Pleistocene glaciations and historical changes in the composition of North American forest communities. Because D. robusta is a sapbreeder, using the microbe-infested sap exudates of a number of deciduous tree species in which they carry out their life cycle, shifts in climate and palaeovegetation types since the formation of the eastern deciduous forests in the Miocene are hypothesized to be major factors influencing patterns of inversion polymorphisms across the range of this drosophilid species. In areas where sharp deviations in frequencies have been observed, particularly in the midwestern and western portions of the range, these divisions parallel historical geographical disjunctions in the species range that have yet to promote divergence and species formation despite the long history of D. robusta in North America. (C) 2004 The Linnean Society of London,	2004	81	10.1111/j.1095-8312.2004.00306.x
