AU	TI	SO	AB	PY	VL	DI
Donnarumma, F; Bazzicalupo, M; Blazinkov, M; Mengoni, A; Sikora, S; Babic, KH	Biogeography of Sinorhizobium meliloti nodulating alfalfa in different Croatian regions	RESEARCH IN MICROBIOLOGY	Sinorhizobium meliloti is a nitrogen-fixing rhizobium symbiont of legumes, widespread in many temperate environments the high genetic diversity of which enables it to thrive as a symbiont of host legumes and free-living in soil. Soil type, together with geographic differences and host plant genotype, seem to be prominent factors in shaping rhizobial genetic diversity. While a large body of research supports the idea that the genetic structure of free-living microbial taxa exhibits a clear biogeographic pattern, few investigations have been performed on the biogeographic pattern of S. meliloti genotypes in a restricted geographic range. In the present study, a collection of 128 S. meliloti isolates from three different regions in Croatia was investigated to analyze the relationship between genetic diversity, geographic distribution, soil features and isolate phenotypes by using amplified fragment length polymorphism (AFLP) as a genome-wide scanning method. Results obtained led to the conclusion that the genotypes of isolates cluster according to the region of origin and that the differentiation of S. meliloti populations can be mainly ascribed to geographic isolation following an isolation-by-distance model, with a strong distance-decay relationship of genetic similarity with distance, in which local soil conditions are not the major component influencing the isolate phenotypes or their genomic differentiation. (C) 2014 Institut Pasteur. Published by Elsevier Masson SAS. All rights reserved.	2014	165	10.1016/j.resmic.2014.06.001
Chi, XL; Tang, ZY; Fang, JY	Patterns of phylogenetic beta diversity in Chinas grasslandsin in relation to geographical and environmental distance	BASIC AND APPLIED ECOLOGY	Patterns and determinants of beta (beta-) diversity can be used to explore the underlying mechanisms regulating community assembly. Despite being the most commonly used measure of beta-diversity, species turnover does not consider the evolutionary differences among species, treating all species equally. Incorporating information on phylogenetic non-independence or relatedness among species in the calculation of beta-diversity may substantially advance our understanding of the ecological and evolutionary mechanisms structuring communities. Here, we investigate the relative influence of geographical distance and differences in environmental conditions (environmental distance) on the phylogenetic beta-diversity between grassland communities expanding 4000 km across the Tibetan Plateau, the Inner Mongolia Plateau and the Xinjiang Autonomous Region in China. Both observed and standardized effect size of phylogenetic beta-diversity were significantly correlated with geographical and environmental distance across all regions. However, the effect of geographical distance on the standardized effect size of phylogenetic beta-diversity disappeared when environmental distance was controlled. We also found that within different regions, the effect of environmental distance on both observed and standardized effect size of phylogenetic beta-diversity was more significant than geographical distance. Among environmental variables, climate played a more important role in shaping observed phylogenetic beta-diversity across and within regions, and standardized effect size of phylogenetic beta-diversity across regions. Soil properties played a more important role in shaping standardized effect size of phylogenetic beta-diversity within regions. The phylogenetic beta-diversity of species from dicot and monocot clades exhibited similar patterns along environmental and geographical distance. The results suggest that at the study scale, phylogeny of grassland communities in China is predominantly structured by environmental filtering, and the dominant environmental factors may be scale-dependent.	2014	15	10.1016/j.baae.2014.07.003
Lear, G; Bellamy, J; Case, BS; Lee, JE; Buckley, HL	Fine-scale spatial patterns in bacterial community composition and function within freshwater ponds	ISME JOURNAL	The extent to which non-host-associated bacterial communities exhibit small-scale biogeographic patterns in their distribution remains unclear. Our investigation of biogeography in bacterial community composition and function compared samples collected across a smaller spatial scale than most previous studies conducted in freshwater. Using a grid-based sampling design, we abstracted 100+ samples located between 3.5 and 60 m apart within each of three alpine ponds. For every sample, variability in bacterial community composition was monitored using a DNA-fingerprinting methodology (automated ribosomal intergenic spacer analysis) whereas differences in bacterial community function (that is, carbon substrate utilisation patterns) were recorded from Biolog Ecoplates. The exact spatial position and dominant physicochemical conditions (for example, pH and temperature) were simultaneously recorded for each sample location. We assessed spatial differences in bacterial community composition and function within each pond and found that, on average, community composition or function differed significantly when comparing samples located >20 m apart within any pond. Variance partitioning revealed that purely spatial variation accounted for more of the observed variability in both bacterial community composition and function (range: 24-38% and 17-39%) than the combination of purely environmental variation and spatially structured environmental variation (range: 17-32% and 15-20%). Clear spatial patterns in bacterial community composition, but not function were observed within ponds. We therefore suggest that some of the observed variation in bacterial community composition is functionally redundant. We confirm that distinct bacterial communities are present across unexpectedly small spatial scales suggesting that populations separated by distances of >20 m may be dispersal limited, even within the highly continuous environment of lentic water.	2014	8	10.1038/ismej.2014.21
Barberan, A; Henley, J; Fierer, N; Casamayor, EO	Structure, inter-annual recurrence, and global-scale connectivity of airborne microbial communities	SCIENCE OF THE TOTAL ENVIRONMENT	Dust coming from the large deserts on Earth, such as the Sahara, can travel long distances and be dispersed over thousands of square kilometers. Remote dust deposition rates are increasing as a consequence of global change and may represent a mechanism for intercontinental microbial dispersal. Remote oligotrophic alpine lakes are particularly sensitive to dust inputs and can serve as sentinels of airborne microbial transport and the ecological consequences of accelerated intercontinental microbial migration. In this study, we applied high-throughput sequencing techniques (16S rRNA amplicon pyrosequencing) to characterize the microbial communities of atmospheric deposition collected in the Central Pyrenees (NE Spain) along three years. Additionally, bacteria from soils in Mauritania and from the air-water interface of high altitude Pyrenean lakes were also examined. Communities in aerosol deposition varied in time with a strong seasonal component of interannual similarity. Communities from the same season tended to resemble more each other than those from different seasons. Samples from disparate dates, in turn, slightly tended to have more dissimilar microbial assemblages (i.e., temporal distance decay), overall suggesting that atmospheric deposition may influence sink habitats in a temporally predictable manner. The three habitats examined (soil, deposition, and air-water interface) harbored distinct microbial communities, although airborne samples collected in the Pyrenees during Saharan dust outbreaks were closer to Mauritian soil samples than those collected during no Saharan dust episodes. The three habitats shared c.a. 1.4% of the total number of microbial sequences in the dataset Such successful immigrants were spread in different bacterial classes. Overall, this study suggests that local and regional features may generate global trends in the dynamics and distribution of airborne microbial assemblages, and that the diversity of viable cells in the high atmosphere is likely higher than previously expected. (C) 2014 Elsevier B.V. All rights reserved.	2014	487	10.1016/j.scitotenv.2014.04.030
Vilar, AG; van Dam, H; van Loon, EE; Vonk, JA; van Der Geest, HG; Admiraal, W	Eutrophication decreases distance decay of similarity in diatom communities	FRESHWATER BIOLOGY	The distance-decay relationship has been claimed to be a predictor for biological diversity because it unites several ecological phenomena such as dispersal ability and environmental structure. The effect of long-term disturbances on distance decay, however, has been widely overlooked, especially for microorganisms. We examine the effect of eutrophication on the distance-decay relationship in communities of attached diatoms in three peatland areas: mesotrophic, eutrophic and hypertrophic. The study follows a spatially explicit sampling scheme, collecting evenly spaced samples along 6-km sampling tracks. The three areas shared 24% of the total number of species, but the different nutrient levels in the three areas are reflected by the prominence of low profile and planktonic diatom species. Our study demonstrates that eutrophication can affect distance-decay relationships by decreasing turnover rates in microorganisms. Diatom communities are shown to be constrained by both environmental and spatial features, whose relative importance depends on the degree of eutrophication. Under eutrophic conditions, species are filtered from the regional species pool and community structure responds strongly to environmental factors (water chemistry variables and depth), while in mesotrophic environments, purely spatial processes play a prominent role in structuring diatom communities. These findings reveal that homogenisation of communities triggered by environmental disturbance is an ecological phenomenon of importance in the microbial world.	2014	59	10.1111/fwb.12363
Zhang, Y; Zhao, ZH; Dai, MH; Jiao, NZ; Herndl, GJ	Drivers shaping the diversity and biogeography of total and active bacterial communities in the South China Sea	MOLECULAR ECOLOGY	To test the hypothesis that different drivers shape the diversity and biogeography of the total and active bacterial community, we examined the bacterial community composition along two transects, one from the inner Pearl River estuary to the open waters of the South China Sea (SCS) and the other from the Luzon Strait to the SCS basin, using 454 pyrosequencing of the 16S rRNA and 16S rRNA gene (V1-3 regions) and thereby characterizing the active and total bacterial community, respectively. The diversity and biogeographic patterns differed substantially between the active and total bacterial communities. Although the composition of both the total and active bacterial community was strongly correlated with environmental factors and weakly correlated with geographic distance, the active bacterial community displayed higher environmental sensitivity than the total community and particularly a greater distance effect largely caused by the active assemblage from deep waters. The 16S rRNA vs. rDNA relationships indicated that the active bacteria were low in relative abundance in the SCS. This might be due to a high competition between active bacterial taxa as indicated by our community network models. Based on these analyses, we speculate that high competition could cause some dispersal limitation of the active bacterial community resulting in a distinct distance-decay relationship. Altogether, our results indicated that the biogeographic distribution of bacteria in the SCS is the result of both environmental control and distance decay.	2014	23	10.1111/mec.12739
Pinto, AJ; Schroeder, J; Lunn, M; Sloan, W; Raskin, L	Spatial-Temporal Survey and Occupancy-Abundance Modeling To Predict Bacterial Community Dynamics in the Drinking Water Microbiome	MBIO	Bacterial communities migrate continuously from the drinking water treatment plant through the drinking water distribution system and into our built environment. Understanding bacterial dynamics in the distribution system is critical to ensuring that safe drinking water is being supplied to customers. We present a 15-month survey of bacterial community dynamics in the drinking water system of Ann Arbor, MI. By sampling the water leaving the treatment plant and at nine points in the distribution system, we show that the bacterial community spatial dynamics of distance decay and dispersivity conform to the layout of the drinking water distribution system. However, the patterns in spatial dynamics were weaker than those for the temporal trends, which exhibited seasonal cycling correlating with temperature and source water use patterns and also demonstrated reproducibility on an annual time scale. The temporal trends were driven by two seasonal bacterial clusters consisting of multiple taxa with different networks of association within the larger drinking water bacterial community. Finally, we show that the Ann Arbor data set robustly conforms to previously described interspecific occupancy abundance models that link the relative abundance of a taxon to the frequency of its detection. Relying on these insights, we propose a predictive framework for microbial management in drinking water systems. Further, we recommend that long-term microbial observatories that collect high-resolution, spatially distributed, multiyear time series of community composition and environmental variables be established to enable the development and testing of the predictive framework. IMPORTANCE Safe and regulation-compliant drinking water may contain up to millions of microorganisms per liter, representing phylogenetically diverse groups of bacteria, archaea, and eukarya that affect public health, water infrastructure, and the aesthetic quality of water. The ability to predict the dynamics of the drinking water microbiome will ensure that microbial contamination risks can be better managed. Through a spatial-temporal survey of drinking water bacterial communities, we present novel insights into their spatial and temporal community dynamics and recommend steps to link these insights in a predictive framework for microbial management of drinking water systems. Such a predictive framework will not only help to eliminate microbial risks but also help to modify existing water quality monitoring efforts and make them more resource efficient. Further, a predictive framework for microbial management will be critical if we are to fully anticipate the risks and benefits of the beneficial manipulation of the drinking water microbiome.	2014	5	10.1128/mBio.01135-14
Vaz, ABM; Fontenla, S; Rocha, FS; Brandao, LR; Vieira, MLA; De Garcia, V; Goes-Neto, A; Rosa, CA	Fungal endophyte beta-diversity associated with Myrtaceae species in an Andean Patagonian forest (Argentina) and an Atlantic forest (Brazil)	FUNGAL ECOLOGY	The biogeography of microorganisms is poorly understood and how microbial diversity is structured is still an open debate. We investigated the processes underlying the fungal endophyte assemblages of phylogenetically related Myrtae host tree species at different spatial scales: regional, 101-5 000 km; local, 0-100 km; and microscale, 0-1 km. A total of 939 isolates was obtained and assigned to 51 distinct MOTUs based on the sequencing of the nrITS region. At regional scales, geographic distance was responsible for explaining the fungal community similarity, while, at a local scale, it was the environmental distance. Moreover, fungal endophytes exhibit preference in the colonization of Luma apiculata but not for Myrceugenia ovata var. nanophylla. Our results suggest that fungal endophytes are not randomly distributed and are influenced by both geographic and environment distances depending on the spatial scale analysed. (C) 2014 Elsevier Ltd and The British Mycological Society. All rights reserved.	2014	8	10.1016/j.funeco.2013.12.008
Zinger, L; Boetius, A; Ramette, A	Bacterial taxa-area and distance-decay relationships in marine environments	MOLECULAR ECOLOGY	The taxa-area relationship (TAR) and the distance-decay relationship (DDR) both describe spatial turnover of taxa and are central patterns of biodiversity. Here, we compared TAR and DDR of bacterial communities across different marine realms and ecosystems at the global scale. To obtain reliable global estimates for both relationships, we quantified the poorly assessed effects of sequencing depth, rare taxa removal and number of sampling sites. Slope coefficients of bacterial TARs were within the range of those of plants and animals, whereas slope coefficients of bacterial DDR were much lower. Slope coefficients were mostly affected by removing rare taxa and by the number of sampling sites considered in the calculations. TAR and DDR slope coefficients were overestimated at sequencing depth <4000 sequences per sample. Noticeably, bacterial TAR and DDR patterns did not correlate with each other both within and across ecosystem types, suggesting that (i) TAR cannot be directly derived from DDR and (ii) TAR and DDR may be influenced by different ecological factors. Nevertheless, we found marine bacterial TAR and DDR to be steeper in ecosystems associated with high environmental heterogeneity or spatial isolation, namely marine sediments and coastal environments compared with pelagic ecosystems. Hence, our study provides information on macroecological patterns of marine bacteria, as well as methodological and conceptual insights, at a time when biodiversity surveys increasingly make use of high-throughput sequencing technologies.	2014	23	10.1111/mec.12640
Ni, JJ; Yan, QY; Yu, YH; Zhang, TL	Fish gut microecosystem: a model for detecting spatial pattern of microorganisms	CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY	The spatial distribution pattern of organisms is a basic issue in understanding the mechanisms of community assembly. Although the spatial distributions of animals and plants have been well studied, those of microorganisms are still being debated. In this study, we used a fish gut microecosystem to detect the spatial pattern of microbes, because it can provide a relatively unified and stable environment. Results suggest that the turnover of intestinal bacterial assemblages showed a weak but highly significant negative correlation between similarity and distances in the microbial community, in respect of both grass carp intestinal loci distances and the geographical distance between fish sampling sites. Our results also suggest that intestinal bacterial assemblages responded to differences within the external environment and within different parts of the fish themselves. These results show that some, or possibly all, microbes are restricted in their distribution and that environmental factors are also important influences on the structure of intestinal bacterial assemblages. The fish gut microecosystem is useful in promoting study of the spatial distribution patterns of microorganisms.	2014	32	10.1007/s00343-014-3072-z
Luke, C; Frenzel, P; Ho, A; Fiantis, D; Schad, P; Schneider, B; Schwark, L; Utami, SR	Macroecology of methane-oxidizing bacteria: the beta-diversity of pmoA genotypes in tropical and subtropical rice paddies	ENVIRONMENTAL MICROBIOLOGY	Studies addressing microbial biogeography have increased during the past decade, but research on microbial distribution patterns is still in its infancies, and many aspects are only poorly understood. Here, we compared the methanotroph community in paddy soils sampled in Indonesia, Vietnam, China and Italy, focusing on the distance-decay relationship. We used the pmoA gene as marker for methanotroph diversity in terminal restriction fragment length polymorphism, microarray and pyrosequencing approaches. We could observe a significant increase of -diversity with geographical distance across continents (12000km). Measured environmental parameters explained only a small amount of data variation, and we found no evidence for dispersal limitation. Thus, we propose historical contingencies being responsible for the observed patterns. Furthermore, we performed an in-depth analysis of type II methanotroph pmoA distribution at the sequence level. We used ordination analysis to project sequence dissimilarities into a three-dimensional space (multidimensional scaling). The ordination suggests that type II methanotrophs in paddy fields can be divided into five major groups. However, these groups were found to be distributed in all soils independent of the geographic origin. By including tropical field sites (Indonesia and Vietnam) into the analysis, we further observed the first paddy fields harbouring a methanotroph community depleted in type II methanotrophs.	2014	16	10.1111/1462-2920.12190
Pita, L; Turon, X; Lopez-Legentil, S; Erwin, PM	Host rules: spatial stability of bacterial communities associated with marine sponges (Ircinia spp.) in the Western Mediterranean Sea	FEMS MICROBIOLOGY ECOLOGY	Dispersal limitation and environmental selection are the main processes shaping free-living microbial communities, but host-related factors may also play a major role in structuring symbiotic communities. Here, we aimed to determine the effects of isolation-by-distance and host species on the spatial structure of sponge-associated bacterial communities using as a model the abundant demosponge genus Ircinia. We targeted three co-occurring Ircinia species and used terminal restriction fragment length polymorphism (T-RFLP) analysis of 16S rRNA gene sequences to explore the differentiation of their bacterial communities across a scale of hundreds of kilometres in the Western Mediterranean Sea. Multivariate analysis and nonmetric multidimensional scaling plots of T-RFLP profiles showed that bacterial communities in Ircinia sponges were structured by host species and remained stable across sampling locations, despite geographic distances (80-800km) and diverse local conditions. While significant differences among some locations were observed in Ircinia variabilis-derived communities, no correlation between geographic distance and community similarity was consistently detected for symbiotic bacteria in any host sponge species. Our results indicate that bacterial communities are mostly shaped by host species-specific factors and suggest that evolutionary processes acting on long-term symbiotic relationships have favored spatial stability of sponge-associated bacterial communities.	2013	86	10.1111/1574-6941.12159
Lee, JE; Buckley, HL; Etienne, RS; Lear, G	Both species sorting and neutral processes drive assembly of bacterial communities in aquatic microcosms	FEMS MICROBIOLOGY ECOLOGY	A focus of ecology is to determine drivers of community assembly. Here, we investigate effects of immigration and species sorting (environmental selection) on structuring aquatic bacterial communities in both colonised and previously uncolonised environments. We used nonsterilised and presterilised water from three chemically distinct ponds to establish microcosms, which were opened for 12, 24, 48, 96 or 167h and then closed again to allow airborne bacterial immigration and subsequent succession. Community similarity, richness, evenness and the parameters of a neutral model were investigated after 167h. Immigration appeared to govern the assembly of communities in the presterilised water as there were no significant differences in evenness among microcosm communities containing water from each pond. Statistical estimation of neutral model parameters confirmed these findings, because the estimated immigration rate changed significantly with time of exposure to immigration. Species sorting also occurred because significant differences in community similarity (for presterilised and nonsterilised communities) and evenness (only for nonsterilised communities) were detected among microcosms containing different pond water; the magnitude of these differences was greater for communities in nonsterilised microcosms. Our study provides evidence for both processes being important during the colonisation of aquatic environments and presents a novel way to apply the neutral model.	2013	86	10.1111/1574-6941.12161
Yamamura, T; Schwendenmann, L; Lear, G	Tree species identity has little impact on the structure of soil bacterial communities in a 10-year-old tropical tree plantation	BIOLOGY AND FERTILITY OF SOILS	We investigated whether tree species identity has a significant impact on the structure of soil bacterial communities in a tropical tree plantation (Sardinilla, Panama). The experimental site contains tree species native to Panama, planted in both monoculture and mixed-species plots. Using a DNA fingerprinting approach (automated ribosomal intergenic spacer analysis [ARISA]), we identified significant differences in the community structure of abundant bacterial taxa in the bulk soil among all monoculture plots. We similarly found differences among plots containing five, three, one or no tree species. While distance-based gradients in bacterial community structure were detected across the plantation, further investigation revealed that the observed heterogeneity was, in fact, poorly related to the tree species in a given plot. We provide evidence that site related features (e.g., variability in soil pH) play a more important role in regulating the structure of bacterial communities within the bulk soil than tree species identity or richness.	2013	49	10.1007/s00374-013-0774-x
Hatosy, SM; Martiny, JBH; Sachdeva, R; Steele, J; Fuhrman, JA; Martiny, AC	Beta diversity of marine bacteria depends on temporal scale	ECOLOGY	Factors controlling the spatial distribution of bacterial diversity have been intensely studied, whereas less is known about temporal changes. To address this, we tested whether the mechanisms that underlie bacterial temporal -diversity vary across different scales in three marine microbial communities. While seasonal turnover was detected, at least 73% of the community variation occurred at intra-seasonal temporal scales, suggesting that episodic events are important in structuring marine microbial communities. In addition, turnover at different temporal scales appeared to be driven by different factors. Intra-seasonal turnover was significantly correlated to environmental variables such as phosphate and silicate concentrations, while seasonal and interannual turnover were related to nitrate concentration and temporal distance. We observed a strong link between the magnitude of environmental variation and bacterial -diversity in different communities. Analogous to spatial biogeography, we found different rates of community changes across temporal scales.	2013	94	10.1890/12-2125.1
Shade, A; Caporaso, JG; Handelsman, J; Knight, R; Fierer, N	A meta-analysis of changes in bacterial and archaeal communities with time	ISME JOURNAL	Ecologists have long studied the temporal dynamics of plant and animal communities with much less attention paid to the temporal dynamics exhibited by microbial communities. As a result, we do not know if overarching temporal trends exist for microbial communities or if changes in microbial communities are generally predictable with time. Using microbial time series assessed via high-throughput sequencing, we conducted a meta-analysis of temporal dynamics in microbial communities, including 76 sites representing air, aquatic, soil, brewery wastewater treatment, human- and plant-associated microbial biomes. We found that temporal variability in both within- and between-community diversity was consistent among microbial communities from similar environments. Community structure changed systematically with time in less than half of the cases, and the highest rates of change were observed within ranges of 1 day to 1 month for all communities examined. Microbial communities exhibited species-time relationships (STRs), which describe the accumulation of new taxa to a community, similar to those observed previously for plant and animal communities, suggesting that STRs are remarkably consistent across a broad range of taxa. These results highlight that a continued integration of microbial ecology into the broader field of ecology will provide new insight into the temporal patterns of microbial and macro-bial communities alike.	2013	7	10.1038/ismej.2013.54
Pasternak, Z; Al-Ashhab, A; Gatica, J; Gafny, R; Avraham, S; Minz, D; Gillor, O; Jurkevitch, E	Spatial and Temporal Biogeography of Soil Microbial Communities in Arid and Semiarid Regions	PLOS ONE	Microbial communities in soils may change in accordance with distance, season, climate, soil texture and other environmental parameters. Microbial diversity patterns have been extensively surveyed in temperate regions, but few such studies attempted to address them with respect to spatial and temporal scales and their correlations to environmental factors, especially in arid ecosystems. In order to fill this gap on a regional scale, the molecular fingerprints and abundance of three taxonomic groups - Bacteria, alpha-Proteobacteria and Actinobacteria - were sampled from soils 0.5-100 km apart in arid, semi-arid, dry Mediterranean and shoreline Mediterranean regions in Israel. Additionally, on a local scale, the molecular fingerprints of three taxonomic groups - Bacteria, Archaea and Fungi - were sampled from soils 1 cm-500 m apart in the semi-arid region, in both summer and winter. Fingerprints of the Bacteria differentiated between all regions (P<0.02), while those of the a-Proteobacteria differentiated between some of the regions (0.01<P<0.09), and actinobacterial fingerprints were similar among all regions (P>0.05). Locally, fingerprints of archaea and fungi did not display distance-decay relationships (P>0.13), that is, the dissimilarity between communities did not increase with geographic distance. Neither was this phenomenon evident in bacterial samples in summer (P>0.24); in winter, however, differences between bacterial communities significantly increased as the geographic distances between them grew (P<0.01). Microbial community structures, as well as microbial abundance, were both significantly correlated to precipitation and soil characteristics: texture, organic matter and water content (R-2>0.60, P<0.01). We conclude that on the whole, microbial biogeography in arid and semi-arid soils in Israel is determined more by specific environmental factors than geographic distances and spatial distribution patterns.	2013	8	10.1371/journal.pone.0069705
Stock, A; Edgcomb, V; Orsi, W; Filker, S; Breiner, HW; Yakimov, MM; Stoeck, T	Evidence for isolated evolution of deep-sea ciliate communities through geological separation and environmental selection	BMC MICROBIOLOGY	Background: Deep hypersaline anoxic basins (DHABs) are isolated habitats at the bottom of the eastern Mediterranean Sea, which originate from the ancient dissolution of Messinian evaporites. The different basins have recruited their original biota from the same source, but their geological evolution eventually constituted sharp environmental barriers, restricting genetic exchange between the individual basins. Therefore, DHABs are unique model systems to assess the effect of geological events and environmental conditions on the evolution and diversification of protistan plankton. Here, we examine evidence for isolated evolution of unicellular eukaryote protistan plankton communities driven by geological separation and environmental selection. We specifically focused on ciliated protists as a major component of protistan DHAB plankton by pyrosequencing the hypervariable V4 fragment of the small subunit ribosomal RNA. Geospatial distributions and responses of marine ciliates to differential hydrochemistries suggest strong physical and chemical barriers to dispersal that influence the evolution of this plankton group. Results: Ciliate communities in the brines of four investigated DHABs are distinctively different from ciliate communities in the interfaces (haloclines) immediately above the brines. While the interface ciliate communities from different sites are relatively similar to each other, the brine ciliate communities are significantly different between sites. We found no distance-decay relationship, and canonical correspondence analyses identified oxygen and sodium as most important hydrochemical parameters explaining the partitioning of diversity between interface and brine ciliate communities. However, none of the analyzed hydrochemical parameters explained the significant differences between brine ciliate communities in different basins. Conclusions: Our data indicate a frequent genetic exchange in the deep-sea water above the brines. The isolated island character of the different brines, that resulted from geological events and contemporary environmental conditions, create selective pressures driving evolutionary processes, and with time, lead to speciation and shape protistan community composition. We conclude that community assembly in DHABs is a mixture of isolated evolution (as evidenced by small changes in V4 primary structure in some taxa) and species sorting (as indicated by the regional absence/presence of individual taxon groups on high levels in taxonomic hierarchy).	2013	13	10.1186/1471-2180-13-150
Adams, RI; Miletto, M; Taylor, JW; Bruns, TD	Dispersal in microbes: fungi in indoor air are dominated by outdoor air and show dispersal limitation at short distances	ISME JOURNAL	The indoor microbiome is a complex system that is thought to depend on dispersal from the outdoor biome and the occupants microbiome combined with selective pressures imposed by the occupants behaviors and the building itself. We set out to determine the pattern of fungal diversity and composition in indoor air on a local scale and to identify processes behind that pattern. We surveyed airborne fungal assemblages within 1-month time periods at two seasons, with high replication, indoors and outdoors, within and across standardized residences at a university housing facility. Fungal assemblages indoors were diverse and strongly determined by dispersal from outdoors, and no fungal taxa were found as indicators of indoor air. There was a seasonal effect on the fungi found in both indoor and outdoor air, and quantitatively more fungal biomass was detected outdoors than indoors. A strong signal of isolation by distance existed in both outdoor and indoor airborne fungal assemblages, despite the small geographic scale in which this study was undertaken (<500 m). Moreover, room and occupant behavior had no detectable effect on the fungi found in indoor air. These results show that at the local level, outdoor air fungi dominate the patterning of indoor air. More broadly, they provide additional support for the growing evidence that dispersal limitation, even on small geographic scales, is a key process in structuring the often-observed distance-decay biogeographic pattern in microbial communities.	2013	7	10.1038/ismej.2013.28
Wang, JJ; Shen, J; Wu, YC; Tu, C; Soininen, J; Stegen, JC; He, JZ; Liu, XQ; Zhang, L; Zhang, EL	Phylogenetic beta diversity in bacterial assemblages across ecosystems: deterministic versus stochastic processes	ISME JOURNAL	Increasing evidence has emerged for non-random spatial distributions of microbes, but knowledge of the processes that cause variation in microbial assemblage among ecosystems is lacking. For instance, some studies showed that deterministic processes such as habitat specialization are important, while other studies hold that bacterial communities are assembled by stochastic forces. Here we examine the relative influence of deterministic and stochastic processes for bacterial communities from subsurface environments, stream biofilm, lake water, lake sediment and soil using pyrosequencing of the 16S ribosomal RNA gene. We show that there is a general pattern in phylogenetic signal in species ecological niches across recent evolutionary time for all studied habitats, enabling us to infer the influences of community assembly processes from patterns of phylogenetic turnover in community composition. The phylogenetic dissimilarities among-habitat types were significantly higher than within them, and the communities were clustered according to their original habitat types. For communities within-habitat types, the highest phylogenetic turnover rate through space was observed in subsurface environments, followed by stream biofilm on mountainsides, whereas the sediment assemblages across regional scales showed the lowest turnover rate. Quantifying phylogenetic turnover as the deviation from a null expectation suggested that measured environmental variables imposed strong selection on bacterial communities for nearly all sample groups. For three sample groups, spatial distance reflected unmeasured environmental variables that impose selection, as opposed to spatial isolation. Such characterization of spatial and environmental variables proved essential for proper interpretation of partial Mantel results based on observed beta diversity metrics. In summary, our results clearly indicate a dominant role of deterministic processes on bacterial assemblages and highlight that bacteria show strong habitat associations that have likely emerged through evolutionary adaptation.	2013	7	10.1038/ismej.2013.30
Lepere, C; Domaizon, I; Taib, N; Mangot, JF; Bronner, G; Boucher, D; Debroas, D	Geographic distance and ecosystem size determine the distribution of smallest protists in lacustrine ecosystems	FEMS MICROBIOLOGY ECOLOGY	Understanding the spatial distribution of aquatic microbial diversity and the underlying mechanisms causing differences in community composition is a challenging and central goal for ecologists. Recent insights into protistan diversity and ecology are increasing the debate over their spatial distribution. In this study, we investigate the importance of spatial and environmental factors in shaping the small protists community structure in lakes. We analyzed small protists community composition (beta-diversity) and richness (alpha-diversity) at regional scale by different molecular methods targeting the gene coding for 18S rRNA gene (T-RFLP and 454 pyrosequencing). Our results show a distance-decay pattern for rare and dominant taxa and the spatial distribution of the latter followed the prediction of the island biogeography theory. Furthermore, geographic distances between lakes seem to be the main force shaping the protists community composition in the lakes studied here. Finally, the spatial distribution of protists was discussed at the global scale (11 worldwide distributed lakes) by comparing these results with those present in the public database. UniFrac analysis showed 18S rRNA gene OTUs compositions significantly different among most of lakes, and this difference does not seem to be related to the trophic status.	2013	85	10.1111/1574-6941.12100
Sayer, EJ; Wagner, M; Oliver, AE; Pywell, RF; James, P; Whiteley, AS; Heard, MS	Grassland management influences spatial patterns of soil microbial communities	SOIL BIOLOGY & BIOCHEMISTRY	Soil micro-organisms play a vital role in grassland ecosystem functioning but little is known about the effects of grassland management on spatial patterns of soil microbial communities. We compared plant species composition with terminal restriction fragment length polymorphism (T-RFLP) fingerprints of soil bacterial and fungal communities in unimproved, restored and improved wet grasslands. We assessed community composition of soil micro-organisms at distances ranging from 0.01 m to 100 m and determined taxa-area relationships from field- to landscape level. We show that land management type influenced bacterial but not fungal community composition. However, extensive grassland management to restore aboveground diversity affected spatial patterns of soil fungi. We found distinct distance-decay and small-scale aggregation of fungal populations in extensively managed grasslands restored from former arable use. There were no clear spatial patterns in bacterial communities at the field-scale. However, at the landscape level there was a moderate increase in bacterial taxa and a strong increase in fungal taxa with the number of sites sampled. Our results suggest that grassland management affects soil microbial communities at multiple scales; the observed small-scale variation may facilitate plant species coexistence and should be taken into account in field studies of soil microbial communities. (C) 2013 Elsevier Ltd. All rights reserved.	2013	61	10.1016/j.soilbio.2013.02.012
